alpha,shrink,top_k,hr@10,ndcg@10,hr@20,ndcg@20,hr@100,ndcg@100,mrr,seconds
0.5,500,3,0.002484266313348791,0.0008702881396389724,0.01093077177873468,0.0029379243387185985,0.17737661477310368,0.03070111869907792,0.006387713142400484,2.9
0.75,500,5,0.002484266313348791,0.0008274300516614908,0.007784034448492879,0.0021226372792211173,0.20669095727061942,0.03479207318238868,0.006205192895252027,2.79
1.0,500,5,0.0009937065253395165,0.0003105090934700635,0.0033123550844650546,0.000882831566679352,0.15004968532626697,0.02465997685991957,0.005137811395937208,2.99
1.0,0,5,0.0009937065253395165,0.0003105090934700635,0.0033123550844650546,0.000882831566679352,0.15004968532626697,0.02465997685991957,0.005138803634695771,3.03
1.0,100,5,0.0009937065253395165,0.0003105090934700635,0.0033123550844650546,0.000882831566679352,0.15021530308049022,0.02468555199453387,0.00513778526036304,2.88
1.0,10,5,0.0009937065253395165,0.0003105090934700635,0.0033123550844650546,0.000882831566679352,0.15021530308049022,0.02468555199453387,0.00513830085578195,2.81
0.75,500,3,0.00016561775422325274,7.632418360688477e-05,0.001324942033786022,0.00036359321038599384,0.051010268300761843,0.008534988362394373,0.003868614391262066,2.75
1.0,10,3,0.0,0.0,0.000662471016893011,0.00016434409168995516,0.020370983769460085,0.0033752832343182213,0.0031514287404660808,2.88
1.0,0,3,0.0,0.0,0.000662471016893011,0.00016434409168995516,0.020370983769460085,0.0033752832343182213,0.0031514287404660808,2.76
1.0,100,3,0.0,0.0,0.000662471016893011,0.00016434409168995516,0.020370983769460085,0.0033752832343182213,0.0031514287404660808,2.85
1.0,500,3,0.0,0.0,0.000662471016893011,0.00016434409168995516,0.020370983769460085,0.0033752832343182213,0.0031514287404660808,3.02
