alpha,shrink,top_k,hr@10,ndcg@10,hr@20,ndcg@20,hr@100,ndcg@100,mrr,seconds
0.0,500,3,0.05678807947019868,0.028989151523275823,0.10016556291390728,0.039849144194124005,0.2640728476821192,0.0696159816387312,0.028324271934282146,1.41
0.5,0,200,0.057947019867549666,0.028985145779839173,0.09768211920529801,0.03886952611973128,0.2869205298013245,0.07228238292014982,0.029176475949875297,1.75
0.75,0,10,0.05927152317880795,0.02895229533607184,0.10447019867549669,0.04019963698850733,0.302317880794702,0.0758951833221548,0.02813697199164424,1.44
0.75,10,10,0.05910596026490066,0.028791854000137285,0.10413907284768212,0.039959170316303125,0.30099337748344374,0.0754793911810117,0.027866150588791515,1.24
0.75,100,3,0.058443708609271526,0.0287629855763725,0.09735099337748344,0.03854929858486874,0.16374172185430463,0.051735883914089925,0.02509312112819513,1.23
0.0,500,100,0.058774834437086095,0.028492193079642444,0.09834437086092715,0.03844586454529293,0.28658940397350996,0.07179330149057485,0.02827843337175569,1.32
0.5,100,100,0.057947019867549666,0.028488591609879453,0.09337748344370861,0.03742221974562284,0.2910596026490066,0.0724959463875894,0.028618448766198467,1.34
0.75,100,5,0.05778145695364238,0.02840163244094973,0.10364238410596026,0.03985000754995486,0.21274834437086093,0.0605796726314689,0.02606550271548738,1.26
0.75,100,10,0.0576158940397351,0.028238890411781452,0.09867549668874172,0.03842232956941841,0.2811258278145695,0.07163456543879218,0.026986134670831628,1.3
0.5,10,200,0.05596026490066225,0.02813150753748138,0.09735099337748344,0.038485079468525925,0.2860927152317881,0.07169392791740138,0.02871978540366378,1.43
0.25,500,200,0.05281456953642384,0.0278661161021808,0.08841059602649007,0.03680146568781681,0.26539735099337747,0.06810934863950087,0.028699181208073216,1.3
0.75,500,5,0.057119205298013245,0.027524526884069905,0.0935430463576159,0.0366222344581962,0.1597682119205298,0.04978552378265028,0.02366359379514305,1.21
0.75,500,3,0.05662251655629139,0.02750126599328794,0.09304635761589404,0.03657749349034778,0.11903973509933775,0.04197401238355434,0.02261694002581846,1.34
0.75,0,20,0.055463576158940396,0.026910671196203814,0.09387417218543047,0.036540221769799874,0.3211920529801324,0.07717446432321978,0.027247093812579247,1.38
0.75,500,10,0.05513245033112583,0.026885566286722302,0.09271523178807947,0.03621796850534344,0.22781456953642384,0.061536139174343016,0.024864195493897588,1.26
0.5,500,200,0.05380794701986755,0.02685191022942056,0.08824503311258278,0.03549975816280716,0.2501655629139073,0.06398987402647957,0.026636272144883535,1.4
0.75,10,20,0.05496688741721854,0.026723586385201527,0.09337748344370861,0.036356329458186336,0.31887417218543046,0.07665801888481995,0.027078495273347106,1.3
0.5,100,200,0.05397350993377483,0.026540761361922332,0.09006622516556291,0.03564241694533467,0.2706953642384106,0.06749820266659583,0.026771501320438967,1.25
0.75,100,20,0.054304635761589407,0.026053012730580093,0.09271523178807947,0.03566393035787851,0.308112582781457,0.07408093015195728,0.02591613491996506,1.2
