alpha,shrink,top_k,hr@10,ndcg@10,hr@20,ndcg@20,hr@100,ndcg@100,mrr,seconds
0.25,0,200,0.06409407088439881,0.029625744516271008,0.1086452467704538,0.04082669651961368,0.3044054322623385,0.07560495394248584,0.028779406531700233,0.99
0.25,100,200,0.05829744948658496,0.02956394916285016,0.09754885723749586,0.03943274711322045,0.300761841669427,0.07567521285086663,0.03027600320327262,1.05
0.5,0,200,0.05813183173236171,0.029506513751740193,0.09738323948327261,0.039425882018485896,0.2911560119244783,0.07364746876137741,0.029949044296910116,0.98
0.75,100,3,0.05813183173236171,0.029211737841230778,0.09870818151705862,0.039435958858249444,0.14541238820801589,0.04881768450789543,0.025308135462146074,0.97
0.75,500,3,0.058959920503477974,0.029006654068362305,0.09307717787346803,0.03749645920133628,0.11195760185491885,0.04143207052242528,0.023451748359337388,1.06
0.0,500,100,0.05730374296124544,0.028965593557706924,0.09688638622060285,0.03884903542008435,0.29032792315336203,0.07310387764539882,0.029400886970917316,0.99
0.75,0,10,0.05995362702881749,0.02892646862945716,0.10351109638953296,0.03973594217677767,0.2893342166280225,0.0734538632502834,0.027550903713224235,1.01
0.25,500,200,0.05631003643590593,0.02889021614724836,0.09423650215303081,0.03845624466330262,0.2701225571381252,0.06953385411274605,0.02919703944898361,1.06
0.75,10,10,0.05945677376614773,0.028843810074920005,0.10251738986419344,0.03953612198427958,0.28718118582312024,0.07308224771302861,0.02752849812989839,1.02
0.75,100,5,0.058463067240808214,0.02876161199479239,0.10003312355084465,0.039235427020582345,0.19559456773766148,0.057706603597670394,0.02589784473172151,1.05
0.5,100,50,0.05929115601192448,0.02854259363194905,0.10036435905929116,0.038807934101943026,0.32196091421000333,0.07811065255586849,0.028875411832811324,0.99
0.25,500,100,0.05581318317323617,0.028193602477948092,0.09821132825438887,0.038848617168025665,0.2923153362040411,0.0731389456620192,0.02900995936674541,1.0
0.75,100,10,0.057469360715468695,0.027967238141942755,0.09804571050016561,0.03807055850848003,0.2638290824776416,0.0685885567111112,0.026408707067076827,0.97
0.5,500,200,0.055481947664789664,0.027907313995793784,0.08843988075521696,0.03612901919438495,0.25770122557138125,0.0662034603028204,0.027688368042085163,1.04
0.5,500,20,0.05564756541901292,0.027811721639922685,0.09821132825438887,0.03840784479331126,0.32113282543888705,0.07798531098829689,0.02814277230144727,0.97
0.5,100,100,0.05730374296124544,0.027697810166477755,0.0963895329579331,0.03745671007708587,0.30225240145743626,0.07368224463211391,0.027880670354685725,1.08
0.75,500,5,0.05680688969857569,0.027552342980349878,0.09191785359390527,0.03642542170042874,0.14806227227558794,0.04779629450290647,0.02356057185588707,1.01
0.5,100,200,0.056641271944352437,0.0272706734663736,0.09473335541570056,0.03683028352926623,0.2757535607817158,0.06879431886702261,0.027107524702621084,1.07
0.75,500,10,0.05680688969857569,0.027098351992850347,0.09191785359390527,0.035804495125614774,0.210997018880424,0.05848645717507589,0.024277459617309816,1.06
0.75,10,20,0.055481947664789664,0.0270463347534024,0.09539582643259358,0.0369311447155544,0.32030473666777076,0.07708081096838984,0.027141271374680535,0.97
0.75,0,20,0.05531632991056641,0.026979107196755146,0.09589267969526333,0.03701612510976166,0.3216296787015568,0.0773238941613369,0.027172215575337107,1.1
1.0,100,5,0.05680688969857569,0.02686135291884064,0.08678370321298443,0.03441205589616867,0.10251738986419344,0.03771808233180238,0.021090835389054385,1.03
1.0,10,5,0.05631003643590593,0.02683376072699344,0.08661808545876118,0.0344682261960924,0.10251738986419344,0.037817721940376574,0.021245245761044317,0.97
1.0,100,3,0.05564756541901292,0.026803605412454756,0.07187810533289168,0.030963060996715017,0.07436237164624047,0.03149301727288784,0.019946107044763777,1.0
1.0,500,3,0.055481947664789664,0.0267699703494111,0.07204372308711494,0.030992837825888447,0.07436237164624047,0.031486311254155075,0.01993787279765218,1.07
1.0,0,5,0.05614441868168268,0.026670161673599292,0.08744617422987744,0.03454940041261607,0.10251738986419344,0.0377069437991064,0.021097482467176083,1.05
1.0,10,3,0.05481947664789665,0.026474692251895894,0.07187810533289168,0.030830337858206318,0.07436237164624047,0.0313563117410297,0.019797330707715752,1.05
1.0,500,5,0.05614441868168268,0.0264699229218058,0.08645246770453793,0.03413032725269408,0.10251738986419344,0.03750405749575474,0.02081550805706929,0.98
1.0,0,3,0.05481947664789665,0.02638217736970737,0.07187810533289168,0.030729146509060237,0.07436237164624047,0.03125450709617434,0.019687297414643125,0.98
0.75,10,200,0.052997681351440874,0.026300695629483454,0.08529314342497515,0.034372214221834736,0.26531964226565086,0.06631128205814384,0.026517536430945066,1.04
0.75,0,200,0.052997681351440874,0.026279077745012095,0.08612123219609143,0.03455325418763019,0.2654852600198741,0.06635222823891533,0.026530744566113162,0.98
0.75,100,200,0.05332891685988738,0.026170449393314196,0.08578999668764492,0.0342802497000151,0.259523020867837,0.06510448105660883,0.026111676799581488,0.98
0.0,500,200,0.05067903279231534,0.026048513191924902,0.08429943689963564,0.034497250138102106,0.27177873468035774,0.0676945955999757,0.027134293228936818,1.07
0.75,500,200,0.053494534614110634,0.025933429004958392,0.08264325935740312,0.03322403730798811,0.2514077509108976,0.06332803036806359,0.025481752799830507,1.14
0.75,100,20,0.05382577012255714,0.025930319728636252,0.0935740311361378,0.03578004613158688,0.3080490228552501,0.07414805082982855,0.025812745331578436,1.12
0.75,0,100,0.05316329910566413,0.025796766782078272,0.08512752567075191,0.03378592995977059,0.28602186154355747,0.06924788458248204,0.026174323195582685,1.05
0.75,10,100,0.052997681351440874,0.025695640085312124,0.08595561444186817,0.0339056487326016,0.28469691950977144,0.0689444968633454,0.02603011917504514,0.99
