mae,rmse,kendall,spearman,profit_per_day,vcr,alpha
4.771112442016602,7.291040420532227,0.5941765484011106,0.7544873359782333,1466.053201654567,0.6406869590607266,1.0
4.501331329345703,6.9086689949035645,0.5907201372263484,0.7521953331686183,1487.7667937825122,0.6501761203647214,0.9
4.960323333740234,7.239683628082275,0.6083111321373771,0.7652221386501126,1536.4584623821254,0.671455100589635,0.7
4.989853382110596,7.484679698944092,0.6120892075796116,0.7674166496067125,1520.7652622718542,0.6645969397498825,0.5
4.70604944229126,6.334322452545166,0.6243904019987302,0.7800836348421961,1534.9678306464866,0.6708036724472538,0.3
6.528429985046387,8.226841926574707,0.6295535893332562,0.782705817405724,1485.4170219577297,0.6491492352808735,0.1
16.78841209411621,21.190248489379883,0.6228899063766535,0.76996979876562,1286.2941083569008,0.5621295733407426,0.0
