単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/7/1,12:00,38116,0,16441,7126,1074,1283,1527,0,463,4277,0,180,0,933,0,4522,290,38116
2024/7/1,12:30,38887,0,17008,7128,1073,1315,1525,0,463,4861,0,162,0,893,0,4171,287,38886
2024/7/1,13:00,39927,0,18601,7162,1072,1261,1531,0,461,4568,0,151,0,871,0,3970,278,39926
2024/7/1,13:30,40749,0,19484,7196,1071,1264,1538,0,462,4200,0,143,0,909,0,4204,278,40749
2024/7/1,14:00,40643,0,19186,7215,1071,1254,1701,0,461,3501,0,139,0,961,0,4879,275,40643
2024/7/1,14:30,40547,0,19342,7296,1070,1320,1723,0,461,3069,0,137,0,908,0,4944,277,40547
2024/7/1,15:00,39783,0,18728,7293,1071,1371,1780,0,461,2453,0,134,0,898,0,5309,284,39782
2024/7/1,15:30,39450,0,18908,7300,1071,1435,1842,0,462,2205,0,134,0,908,0,4905,280,39450
2024/7/1,16:00,39757,0,19630,7295,1072,1451,1843,0,465,2107,0,121,0,910,0,4522,342,39758
2024/7/1,16:30,39640,0,19634,7301,1071,1414,1846,0,469,1678,0,118,0,888,0,4892,331,39642
2024/7/1,17:00,38965,0,19098,7302,1073,1412,1913,0,470,1164,0,118,0,852,0,5207,356,38965
2024/7/1,17:30,38696,0,19043,7299,1073,1390,1916,0,470,645,0,109,0,733,0,5675,344,38697
2024/7/1,18:00,38211,0,18513,7308,1076,1374,1922,0,475,221,0,111,0,733,0,6114,365,38212
2024/7/1,18:30,38206,0,18805,7304,1075,1345,1923,0,474,20,0,113,0,735,0,6050,362,38206
2024/7/1,19:00,37708,0,18333,7299,873,1305,1910,0,473,0,0,122,0,1084,0,5951,358,37708
2024/7/1,19:30,36910,0,17515,7301,782,1317,1903,0,474,0,0,131,0,1269,0,5847,370,36909
2024/7/1,20:00,35968,0,17558,7299,668,1327,1820,0,473,0,0,129,0,1076,0,5277,339,35966
2024/7/1,20:30,35183,0,17507,7300,578,1319,1825,0,473,0,0,131,0,715,0,4982,352,35182
2024/7/1,21:00,34118,0,15913,7301,561,1277,1757,0,473,0,0,126,0,654,0,5734,322,34118
2024/7/1,21:30,33053,0,15022,7298,562,1301,1753,0,475,0,0,119,0,572,0,5617,335,33054
2024/7/1,22:00,32468,0,15188,7303,553,1272,1648,0,475,0,0,124,0,589,0,5065,252,32469
2024/7/1,22:30,31611,0,14688,7304,548,1238,1643,0,475,0,0,129,0,562,0,4757,267,31611
2024/7/1,23:00,30659,0,13881,7234,524,1220,1634,0,477,0,0,129,0,450,0,4891,219,30659
2024/7/1,23:30,29517,0,12878,7206,469,1240,1630,0,477,0,0,131,0,487,0,4795,205,29518
2024/7/2,0:00,28178,0,10586,6575,468,1253,1583,0,475,0,0,131,0,1900,0,5058,149,28178
2024/7/2,0:30,26924,0,9936,6173,469,1291,1589,0,474,0,0,123,0,1798,0,4873,197,26923
2024/7/2,1:00,26120,0,10343,6174,469,1260,1538,0,474,0,0,119,0,652,0,4853,238,26120
2024/7/2,1:30,25523,0,9869,6162,469,1318,1544,0,474,0,0,107,0,437,0,4894,249,25523
2024/7/2,2:00,25115,0,9342,6077,468,1338,1552,0,474,0,0,99,0,429,0,5088,246,25113
2024/7/2,2:30,25052,0,9512,5955,469,1333,1584,0,473,0,0,92,0,455,0,4934,246,25053
2024/7/2,3:00,24943,0,9667,5902,469,1301,1570,0,474,0,0,81,0,464,0,4771,245,24944
2024/7/2,3:30,25035,0,9676,6081,469,1264,1568,0,475,0,0,75,0,458,0,4729,240,25035
2024/7/2,4:00,25036,0,9810,6110,470,1273,1503,0,475,0,0,71,0,329,0,4759,235,25035
2024/7/2,4:30,24893,0,10027,6038,470,1245,1503,0,475,6,0,68,0,311,0,4543,208,24894
2024/7/2,5:00,25113,0,9885,6012,471,1205,1510,0,476,430,0,65,0,310,0,4508,241,25113
2024/7/2,5:30,25576,0,9819,6015,471,1058,1510,0,475,1132,0,61,0,313,0,4518,205,25577
2024/7/2,6:00,26648,0,9583,6012,470,958,1503,0,475,2164,0,52,0,309,0,4921,200,26647
2024/7/2,6:30,28031,0,9456,6000,476,952,1516,0,476,3685,0,45,0,434,0,4717,274,28031
2024/7/2,7:00,30302,0,10046,5935,479,976,1521,0,472,5471,0,39,0,447,0,4667,249,30302
2024/7/2,7:30,32503,0,10853,5969,483,1034,1512,0,475,7021,0,34,0,444,0,4481,196,32502
2024/7/2,8:00,35510,0,11454,5893,483,1047,1568,0,467,8557,0,36,0,440,0,5365,201,35511
2024/7/2,8:30,38780,0,13055,6148,484,1083,1574,0,466,9885,0,38,0,441,0,5397,211,38782
2024/7/2,9:00,40864,0,13852,6307,544,1089,1558,0,465,11051,0,35,0,445,0,5290,229,40865
2024/7/2,9:30,42636,0,14137,6244,697,1074,1552,0,465,12460,0,34,0,456,0,5274,244,42637
2024/7/2,10:00,43280,0,15191,6345,770,1068,1439,0,465,13044,0,29,0,453,0,4215,261,43280
2024/7/2,10:30,44240,0,15198,6584,997,1110,1438,0,465,13576,0,27,0,452,0,4117,275,44239
2024/7/2,11:00,45185,0,15373,6764,1073,1116,1412,0,465,13665,0,25,0,452,0,4553,287,45185
2024/7/2,11:30,45631,0,15883,7038,1074,1102,1415,0,466,12741,0,30,0,532,0,5063,288,45632
2024/7/2,12:00,44315,0,15459,7314,1074,1092,1403,0,462,10648,0,39,0,468,0,6066,290,44315
2024/7/2,12:30,42618,0,16052,7309,1073,1078,1436,0,465,8361,0,39,0,326,0,6189,288,42616
2024/7/2,13:00,42996,0,17544,7314,1075,1091,1477,0,463,7249,0,37,0,320,0,6154,272,42996
2024/7/2,13:30,43147,0,18341,7309,1074,1090,1490,0,464,6819,0,37,0,615,1,5634,272,43146
2024/7/2,14:00,44015,0,18806,7309,1074,1095,1653,0,463,6518,0,38,0,1007,1,5776,276,44016
2024/7/2,14:30,43736,0,19369,7309,1074,1122,1670,0,463,5482,0,39,0,1276,1,5656,275,43736
2024/7/2,15:00,43112,0,19212,7305,1075,1038,1703,0,463,4480,0,38,0,1409,1,6115,272,43111
2024/7/2,15:30,42670,0,19381,7310,1074,1031,1711,0,464,3547,0,35,0,1733,1,6112,271,42670
2024/7/2,16:00,42264,0,19594,7309,1076,1009,1833,0,468,2701,0,37,0,1916,1,6049,272,42265
2024/7/2,16:30,42001,0,20032,7314,1075,1044,1847,0,471,1960,0,33,0,1944,0,6018,262,42000
2024/7/2,17:00,40976,0,19793,7314,1077,981,1972,0,472,1136,0,37,0,1738,0,6160,293,40973
2024/7/2,17:30,40418,0,20426,7312,1077,969,1918,0,473,558,0,47,0,1511,0,5844,283,40418
2024/7/2,18:00,39970,0,20365,7315,1077,963,1935,0,477,167,0,48,0,1189,0,6138,297,39971
2024/7/2,18:30,39970,0,20601,7310,1076,997,1958,0,474,11,0,49,0,1067,0,6128,298,39969
2024/7/2,19:00,39436,0,20630,7315,873,1115,1962,0,474,0,0,47,0,840,0,5889,291,39436
2024/7/2,19:30,38568,0,19827,7314,784,1084,1956,0,474,0,0,35,0,664,0,6127,303,38568
2024/7/2,20:00,37521,0,19282,7318,671,1091,1798,0,473,0,0,30,0,404,0,6162,292,37521
2024/7/2,20:30,36706,0,18573,7314,565,1093,1756,0,474,0,0,29,0,459,0,6133,310,36706
2024/7/2,21:00,35404,0,17391,7314,557,1064,1725,0,473,0,0,25,0,390,0,6168,297,35404
2024/7/2,21:30,34277,0,16287,7314,558,1052,1718,0,475,0,0,30,0,370,0,6156,316,34276
2024/7/2,22:00,33478,0,16220,7313,553,1078,1602,0,475,0,0,39,0,374,0,5581,244,33479
2024/7/2,22:30,32388,0,15121,7314,522,1110,1604,0,475,0,0,39,0,372,0,5573,260,32390
2024/7/2,23:00,31397,0,14423,7242,466,1072,1590,0,477,0,0,36,0,364,0,5491,235,31396
2024/7/2,23:30,30161,0,13289,7214,469,1040,1586,0,477,0,0,36,0,294,0,5599,157,30161
2024/7/3,0:00,28883,0,12326,7216,473,1012,1605,0,474,0,0,39,0,225,0,5369,144,28883
2024/7/3,0:30,27557,0,11579,7218,474,1029,1608,0,473,0,0,42,0,-473,0,5415,193,27558
2024/7/3,1:00,26685,0,11394,7215,473,1046,1592,0,475,0,0,38,0,-1130,0,5354,228,26685
2024/7/3,1:30,26038,0,11453,7218,474,1065,1503,0,474,0,0,37,0,-1965,0,5538,240,26037
2024/7/3,2:00,25683,0,11413,7214,473,1015,1515,0,474,0,0,40,0,-2299,0,5598,240,25683
2024/7/3,2:30,25513,0,11307,7219,472,1078,1553,0,473,0,0,37,0,-2427,0,5559,242,25513
2024/7/3,3:00,25388,0,11268,7217,473,1033,1563,0,473,0,0,37,0,-2463,0,5549,239,25389
2024/7/3,3:30,25414,0,11243,7218,474,1051,1565,0,475,0,0,34,0,-2464,0,5584,234,25414
2024/7/3,4:00,25415,0,11238,7219,473,1080,1564,0,474,0,0,34,0,-2464,0,5570,226,25414
2024/7/3,4:30,25456,0,11303,7218,473,1062,1568,0,472,2,0,31,0,-2462,0,5588,201,25456
2024/7/3,5:00,25602,0,11393,7222,473,1049,1587,0,473,171,0,35,0,-2659,0,5627,231,25602
2024/7/3,5:30,25729,0,11257,7220,473,1052,1594,0,471,473,0,34,0,-2640,0,5598,196,25728
2024/7/3,6:00,26598,0,11159,7217,473,1103,1610,0,473,852,0,30,0,-2189,0,5598,272,26598
2024/7/3,6:30,27672,0,10939,7219,480,1099,1623,0,473,1217,0,27,0,-1345,0,5653,288,27673
2024/7/3,7:00,29221,0,11883,7217,484,1120,1616,0,470,1790,0,27,0,-1274,0,5609,278,29220
2024/7/3,7:30,30811,0,12306,7221,487,1104,1627,0,472,2690,0,25,0,-1065,0,5652,292,30811
2024/7/3,8:00,33389,0,12407,7144,487,1078,1726,0,467,3694,0,24,0,-101,0,6144,319,33389
2024/7/3,8:30,35683,0,13418,7313,488,1062,1749,0,466,4577,0,20,0,231,0,6030,329,35683
2024/7/3,9:00,37398,0,14170,7333,542,1053,1830,0,462,5877,0,22,0,245,0,5538,325,37397
2024/7/3,9:30,38468,0,13994,7340,666,1081,1841,0,463,7271,0,18,0,244,0,5210,339,38467
2024/7/3,10:00,39368,0,13563,7341,810,1106,1819,0,463,8481,0,19,0,243,0,5217,305,39367
2024/7/3,10:30,40635,0,13462,7338,1030,1096,1827,0,464,9577,0,19,0,245,0,5260,318,40636
2024/7/3,11:00,41801,0,13211,7340,1085,1106,1801,0,462,10528,0,21,0,244,1,5725,276,41800
2024/7/3,11:30,42887,0,13606,7344,1085,1119,1748,0,463,11349,0,25,0,245,0,5624,279,42887
2024/7/3,12:00,42571,0,12783,6988,1084,1107,1761,0,462,11874,0,28,0,242,0,5992,250,42571
2024/7/3,12:30,43334,0,13608,6605,1086,1116,1757,0,463,12271,0,31,0,247,0,5901,248,43333
2024/7/3,13:00,44944,0,15854,6927,1085,1105,1720,0,460,12005,0,37,0,246,0,5262,243,44944
2024/7/3,13:30,45488,0,16302,7296,1086,1097,1728,0,461,11239,0,45,0,479,0,5515,240,45488
2024/7/3,14:00,45893,0,16663,7342,1071,1108,1751,0,460,10309,0,49,0,1270,0,5632,238,45893
2024/7/3,14:30,45872,0,17326,7336,1053,1119,1800,0,459,9162,0,54,0,1442,0,5875,245,45871
2024/7/3,15:00,45523,0,18438,7338,1056,1131,1976,0,460,8004,0,61,0,1630,0,5186,244,45524
2024/7/3,15:30,45645,0,19269,7337,1047,1157,1989,0,460,6654,0,63,0,1842,1,5583,244,45646
2024/7/3,16:00,45342,0,20025,7329,1035,1084,2093,0,464,5088,0,57,0,2511,0,5368,289,45343
2024/7/3,16:30,44782,0,20808,7331,1030,1084,2104,0,466,3559,0,70,0,2849,0,5198,282,44781
2024/7/3,17:00,43737,0,20670,7329,1029,1038,2116,0,467,2240,0,75,0,2528,0,5953,292,43737
2024/7/3,17:30,42928,0,20905,7329,1031,1061,2129,0,467,1225,0,74,0,3067,0,5358,283,42929
2024/7/3,18:00,42132,0,20876,7323,1040,1046,2119,0,472,517,0,77,0,2768,0,5572,324,42134
2024/7/3,18:30,41615,0,20866,7320,1044,1049,2116,0,471,31,0,77,0,2831,0,5485,325,41615
2024/7/3,19:00,40990,0,20479,7325,1045,1058,2099,0,471,0,0,86,0,2391,0,5737,299,40990
2024/7/3,19:30,39948,0,20224,7322,1048,1092,2087,0,472,0,0,88,0,1480,0,5823,312,39948
2024/7/3,20:00,38688,0,19979,7328,1048,1051,1929,0,471,0,0,80,0,873,0,5613,314,38686
2024/7/3,20:30,37715,0,19563,7322,1048,1050,1925,0,471,0,0,82,0,766,0,5158,330,37715
2024/7/3,21:00,36371,0,18778,7320,973,1049,1894,0,471,0,0,81,0,496,0,4998,311,36371
2024/7/3,21:30,35251,0,17744,7320,738,1031,1890,0,473,0,0,85,0,277,0,5367,325,35250
2024/7/3,22:00,34318,0,17749,7316,691,1004,1791,0,474,0,0,82,0,251,0,4714,245,34317
2024/7/3,22:30,33310,0,16687,7326,567,980,1785,0,474,0,0,83,0,84,0,5062,260,33308
2024/7/3,23:00,32360,0,15974,7322,485,1034,1683,0,474,0,0,86,0,-30,0,5090,242,32360
2024/7/3,23:30,31091,0,15194,7250,427,972,1687,0,474,0,0,83,0,-360,0,5213,150,31090
2024/7/4,0:00,29598,0,13863,7223,429,964,1743,0,472,0,0,78,0,-626,0,5311,141,29598
2024/7/4,0:30,28319,0,12913,7226,429,946,1755,0,472,0,0,77,0,-1074,0,5384,191,28319
2024/7/4,1:00,27336,0,11978,7232,429,971,1717,0,474,0,0,80,0,-1075,0,5302,227,27335
2024/7/4,1:30,26793,0,11580,7228,429,942,1719,0,473,0,0,84,0,-1076,0,5177,237,26793
2024/7/4,2:00,26315,0,10976,7228,427,965,1783,0,473,0,0,92,0,-1104,0,5236,239,26315
2024/7/4,2:30,26149,0,11382,7231,428,980,1789,0,474,0,0,105,0,-1398,0,4920,239,26150
2024/7/4,3:00,26087,0,11361,7229,428,987,1801,0,474,0,0,101,0,-1520,0,4988,238,26087
2024/7/4,3:30,26053,0,11449,7228,429,993,1721,0,474,0,0,96,0,-1485,0,4916,232,26053
2024/7/4,4:00,26131,0,11561,7226,427,978,1733,0,475,0,0,96,0,-1616,0,5027,223,26130
2024/7/4,4:30,26108,0,11594,7227,429,980,1740,0,473,2,0,107,0,-1781,0,5142,195,26108
2024/7/4,5:00,26327,0,11785,7229,429,994,1746,0,473,292,0,110,0,-1780,0,4820,229,26327
2024/7/4,5:30,26788,0,11860,7224,428,1016,1755,0,472,815,0,107,0,-2497,0,5332,275,26787
2024/7/4,6:00,28011,0,12537,7227,428,1038,1749,0,473,1563,0,98,0,-2724,0,5328,292,28009
2024/7/4,6:30,29781,0,13272,7226,433,1017,1746,0,473,2711,0,88,0,-2722,0,5291,247,29782
2024/7/4,7:00,32048,0,13886,7233,438,1032,1698,0,472,4181,0,85,0,-2511,0,5282,252,32048
2024/7/4,7:30,34841,0,13762,7230,439,1065,1695,0,469,5903,0,86,0,-1097,0,5020,269,34841
2024/7/4,8:00,38317,0,14172,7223,443,1028,1877,0,463,7637,0,86,0,-74,0,5178,284,38317
2024/7/4,8:30,42003,0,16002,7223,443,1002,1880,0,462,9213,0,89,0,64,0,5331,294,42003
2024/7/4,9:00,44709,0,17084,7154,504,1028,1903,0,460,10345,0,91,0,113,0,5734,293,44709
2024/7/4,9:30,46051,0,17356,7124,476,1063,1911,0,462,11434,0,87,0,494,0,5335,308,46050
2024/7/4,10:00,47152,0,17697,7122,366,1058,1902,0,461,12578,0,88,0,519,0,5077,285,47153
2024/7/4,10:30,48236,0,17984,7118,385,1074,1907,0,462,13316,0,93,0,523,0,5079,295,48236
2024/7/4,11:00,49023,0,18501,7114,442,1064,1834,0,461,13777,0,98,0,521,0,4955,255,49022
2024/7/4,11:30,49533,0,19530,7105,444,1070,1833,0,462,13949,0,100,0,597,0,4188,254,49532
2024/7/4,12:00,49283,0,18465,7107,443,1096,1802,0,462,13803,0,98,0,735,0,5039,232,49282
2024/7/4,12:30,49549,0,18569,7107,442,1122,1801,0,463,13209,0,98,0,734,0,5780,223,49548
2024/7/4,13:00,50531,0,20239,7109,442,1155,1960,0,460,12288,0,99,0,733,0,5837,210,50532
2024/7/4,13:30,50569,0,21359,7128,454,1201,1965,0,459,11118,0,99,0,748,0,5828,209,50568
2024/7/4,14:00,50190,0,21512,7204,453,1233,2272,0,458,9919,0,101,0,989,0,5842,208,50191
2024/7/4,14:30,49624,0,22145,7227,452,1227,2303,0,458,8708,0,102,0,1357,0,5435,209,49623
2024/7/4,15:00,49059,0,22510,7304,450,1205,2593,0,458,7563,0,100,0,1462,0,5192,221,49058
2024/7/4,15:30,49194,0,23113,7303,449,1223,2615,0,457,6411,0,102,0,2249,0,5056,216,49194
2024/7/4,16:00,49581,0,23480,7301,456,1253,2714,0,462,5146,0,97,0,3675,0,4725,272,49581
2024/7/4,16:30,49275,0,23389,7302,515,1253,2731,0,464,3600,0,97,0,4404,0,5259,261,49275
2024/7/4,17:00,47998,0,23202,7231,631,1165,2789,0,465,2281,0,105,0,4179,0,5678,272,47998
2024/7/4,17:30,47046,0,23479,7199,733,1134,2800,0,466,1288,0,110,0,4081,0,5491,266,47047
2024/7/4,18:00,45956,0,23364,7198,857,1100,2766,0,470,557,0,110,0,3966,0,5265,302,45955
2024/7/4,18:30,45261,0,23493,7200,984,1073,2764,0,469,37,0,103,0,3618,0,5215,304,45260
2024/7/4,19:00,44536,0,23354,7215,985,1044,2172,0,469,0,0,104,0,3574,0,5339,280,44536
2024/7/4,19:30,43543,0,23203,7219,758,1062,2144,0,471,0,0,103,0,2817,0,5469,298,43544
2024/7/4,20:00,42211,0,23015,7224,719,1115,2044,0,471,0,0,101,0,1827,0,5393,302,42211
2024/7/4,20:30,41139,0,22744,7224,609,1106,2045,0,470,0,0,88,0,992,0,5545,316,41139
2024/7/4,21:00,39708,0,21860,7223,532,1090,1970,0,470,0,0,82,0,524,0,5645,312,39708
2024/7/4,21:30,38360,0,20613,7225,528,1061,1969,0,472,0,0,70,0,382,0,5712,327,38359
2024/7/4,22:00,37281,0,20066,7224,524,1055,1875,0,472,0,0,69,0,384,0,5372,239,37280
2024/7/4,22:30,36021,0,18806,7225,523,1017,1876,0,472,0,0,70,0,391,0,5380,261,36021
2024/7/4,23:00,34743,0,17635,7224,525,1020,1815,0,476,0,0,69,0,386,0,5363,231,34744
2024/7/4,23:30,33092,0,16312,7155,474,993,1811,0,473,0,0,67,0,370,0,5284,153,33092
2024/7/5,0:00,31500,0,15002,7124,427,978,1845,0,470,0,0,72,0,100,0,5341,141,31500
2024/7/5,0:30,30032,0,14218,7129,428,1005,1871,0,471,0,0,69,0,-732,0,5384,190,30033
2024/7/5,1:00,28951,0,13961,7129,428,988,1860,0,472,0,0,67,0,-1514,0,5331,229,28951
2024/7/5,1:30,28062,0,13760,7132,428,998,1862,0,472,0,0,64,0,-2103,0,5207,240,28060
2024/7/5,2:00,27555,0,13492,7128,428,982,1849,0,472,0,0,68,0,-2304,0,5198,242,27555
2024/7/5,2:30,27312,0,13560,7131,428,967,1761,0,472,0,0,66,0,-2620,0,5304,244,27313
2024/7/5,3:00,27093,0,13506,7128,427,971,1748,0,473,0,0,67,0,-2685,0,5213,245,27093
2024/7/5,3:30,27029,0,13516,7127,426,980,1737,0,472,0,0,69,0,-2687,0,5150,238,27028
2024/7/5,4:00,26918,0,13314,7125,427,949,1740,0,473,0,0,69,0,-2691,0,5280,232,26918
2024/7/5,4:30,26760,0,13184,7124,427,988,1740,0,472,2,0,66,0,-2682,0,5232,207,26760
2024/7/5,5:00,27049,0,13435,7128,428,975,1729,0,472,355,0,65,0,-2927,0,5150,238,27048
2024/7/5,5:30,27446,0,13199,7129,428,968,1715,0,471,1108,0,62,0,-3013,0,5154,226,27447
2024/7/5,6:00,28831,0,13282,7131,428,937,1759,0,472,2140,0,59,0,-2994,0,5378,239,28831
2024/7/5,6:30,30560,0,13733,7130,432,983,1784,0,472,3554,0,49,0,-3212,0,5411,225,30561
2024/7/5,7:00,33023,0,14438,7127,433,999,1762,0,471,5203,0,44,0,-3066,0,5396,216,33023
2024/7/5,7:30,35701,0,14307,7096,436,1061,1759,0,469,6872,0,44,0,-2029,0,5380,305,35700
2024/7/5,8:00,38821,0,15007,6535,475,1093,1843,0,462,8410,0,43,0,-1107,0,5758,302,38821
2024/7/5,8:30,42073,0,16457,6456,487,1096,1869,0,455,9827,0,40,0,-172,0,5249,310,42074
2024/7/5,9:00,44540,0,17297,6864,536,1122,1946,0,451,11085,0,33,0,-137,0,5035,308,44540
2024/7/5,9:30,46253,0,17627,7113,673,1108,1945,0,452,12213,0,30,0,-137,0,4904,326,46254
2024/7/5,10:00,47320,0,17159,7135,767,1108,1926,0,451,13106,0,26,0,-16,0,5352,306,47320
2024/7/5,10:30,48442,0,17200,7132,966,1145,1850,0,452,13796,0,23,0,126,0,5436,316,48442
2024/7/5,11:00,49203,0,17671,7155,1062,1180,1846,0,452,14141,0,18,0,244,0,5176,258,49203
2024/7/5,11:30,49691,0,18242,7231,1065,1196,1837,0,452,14227,0,16,0,288,0,4880,258,49692
2024/7/5,12:00,49319,0,17739,7182,1064,1250,1855,0,452,14132,0,14,0,98,0,5302,232,49320
2024/7/5,12:30,49637,0,18802,6797,1064,1198,1838,0,453,13815,0,14,0,74,0,5353,229,49637
2024/7/5,13:00,50992,0,19936,6818,1064,1143,1992,0,449,13239,0,17,0,848,0,5281,205,50992
2024/7/5,13:30,51178,0,20601,6896,1089,1098,2000,0,450,12427,0,17,0,917,0,5489,194,51178
2024/7/5,14:00,51416,0,21357,6896,1136,1157,2195,0,449,11369,0,18,0,1164,0,5470,205,51416
2024/7/5,14:30,51324,0,22081,6895,1126,1227,2199,0,448,10117,0,20,0,1624,0,5381,207,51325
2024/7/5,15:00,51081,0,23107,6893,1122,1155,2257,0,448,8759,0,20,0,1686,0,5423,212,51082
2024/7/5,15:30,51248,0,23881,6892,1122,1160,2282,0,447,7199,0,26,0,2656,0,5373,210,51248
2024/7/5,16:00,51008,0,24080,6821,1122,1162,2618,0,451,5528,0,23,0,3684,0,5250,269,51008
2024/7/5,16:30,50505,0,24569,6812,1122,1131,2640,0,452,3932,0,24,0,4634,0,4931,257,50504
2024/7/5,17:00,49143,0,24632,6890,1124,1106,2679,0,453,2427,0,28,0,4479,1,5038,284,49141
2024/7/5,17:30,47868,0,24626,6889,1124,1112,2699,0,455,1300,0,26,0,4557,1,4799,280,47868
2024/7/5,18:00,46577,0,24618,6891,1125,1079,2697,0,458,543,0,26,0,3849,1,4991,299,46577
2024/7/5,18:30,45674,0,24673,6890,1124,1041,2629,0,457,33,0,30,0,3599,1,4894,302,45673
2024/7/5,19:00,44787,0,24680,6819,1124,992,2625,0,459,0,0,30,0,2364,1,5399,294,44787
2024/7/5,19:30,43579,0,24367,6788,1125,1027,2627,0,460,0,0,34,0,1395,1,5445,311,43580
2024/7/5,20:00,41993,0,23762,6792,1127,1000,2418,0,460,0,0,33,0,635,0,5456,310,41993
2024/7/5,20:30,40879,0,23204,6792,1024,1009,2354,0,459,0,0,35,0,263,1,5413,325,40879
2024/7/5,21:00,39344,0,22035,6792,837,986,2316,0,459,0,0,35,0,105,0,5458,322,39345
2024/7/5,21:30,38046,0,20798,6788,749,1000,2303,0,461,0,0,37,0,102,0,5471,337,38046
2024/7/5,22:00,37261,0,20178,6720,632,963,2296,0,462,0,0,40,0,104,0,5598,270,37263
2024/7/5,22:30,36134,0,19204,6692,604,928,2293,0,462,0,0,37,0,8,0,5617,288,36133
2024/7/5,23:00,34923,0,18357,6691,604,920,2233,0,465,0,0,39,0,-265,0,5635,244,34923
2024/7/5,23:30,33334,0,17338,6693,554,876,2237,0,462,0,0,41,0,-585,0,5618,100,33334
2024/7/6,0:00,31887,0,15350,6654,511,871,2161,0,455,0,0,37,0,259,0,5449,140,31887
2024/7/6,0:30,30436,0,13793,6534,510,962,2172,0,457,0,0,39,0,333,0,5446,190,30436
2024/7/6,1:00,29371,0,12531,6480,511,1100,2167,0,458,0,0,43,0,577,0,5273,231,29371
2024/7/6,1:30,28655,0,11777,6420,512,1170,2174,0,457,0,0,46,0,595,0,5261,242,28654
2024/7/6,2:00,28052,0,11355,6344,510,1213,2175,0,456,0,0,50,0,567,0,5141,241,28052
2024/7/6,2:30,27719,0,11154,6340,511,1172,2095,0,457,0,0,55,0,320,0,5372,244,27720
2024/7/6,3:00,27513,0,11076,6347,511,1190,2089,0,457,0,0,61,0,317,0,5224,240,27512
2024/7/6,3:30,27252,0,10746,6426,510,1226,2092,0,458,0,0,65,0,165,0,5330,235,27253
