単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2026/6/1,0:00,23214,1311,11373,5190,58,880,1157,0,428,0,0,126,0,207,3,2318,164,23215
2026/6/1,0:30,22203,1311,10189,5196,58,869,1180,0,429,0,0,125,0,230,2,2406,208,22203
2026/6/1,1:00,21746,1311,9948,5195,58,854,1161,0,430,0,0,122,0,213,1,2249,204,21746
2026/6/1,1:30,21298,1311,9558,5195,58,874,1160,0,430,0,0,144,0,250,1,2111,206,21298
2026/6/1,2:00,21054,1310,9754,5194,58,879,1147,0,429,0,0,108,0,284,0,1682,208,21053
2026/6/1,2:30,21076,1310,10293,5195,59,852,1149,0,430,0,0,105,0,278,0,1201,204,21076
2026/6/1,3:00,21350,1311,10560,5193,58,873,1148,0,429,0,0,96,0,760,0,716,206,21350
2026/6/1,3:30,21513,1311,9969,5198,58,875,1150,0,430,0,0,100,0,1146,2,1070,204,21513
2026/6/1,4:00,21656,1311,9917,5194,59,863,1152,0,431,0,0,95,0,1330,5,1104,196,21657
2026/6/1,4:30,21546,1311,10271,4833,59,834,1140,0,431,9,0,87,0,1642,3,752,173,21545
2026/6/1,5:00,21833,1311,10700,4144,59,854,1225,0,430,536,0,114,0,1324,2,980,155,21834
2026/6/1,5:30,21997,1311,10881,3848,58,860,1241,0,429,1445,0,81,0,348,2,1368,126,21998
2026/6/1,6:00,22519,1311,10099,3565,58,873,1344,0,431,2819,0,62,0,-865,0,2644,177,22518
2026/6/1,6:30,23703,1310,10277,3202,58,882,1351,0,430,4690,0,105,0,-2046,1,3269,173,23702
2026/6/1,7:00,25361,1310,9796,3154,58,885,1373,0,429,6759,0,77,0,-2689,1,4042,166,25361
2026/6/1,7:30,27309,1311,9903,3205,56,884,1286,0,430,8771,0,77,0,-2838,3,4040,180,27308
2026/6/1,8:00,29871,1311,10145,3297,56,881,1339,0,424,10609,0,71,0,-2863,3,4356,243,29872
2026/6/1,8:30,32333,1311,10851,3299,57,880,1349,0,423,12201,0,69,0,-3106,3,4748,247,32332
2026/6/1,9:00,34435,1311,11973,3299,57,835,1345,0,418,13553,0,82,0,-2903,3,4249,214,34436
2026/6/1,9:30,35967,1310,12067,3301,55,783,1345,0,417,14644,0,81,0,-2803,3,4534,230,35967
2026/6/1,10:00,37072,1310,12580,3430,54,773,1356,0,417,15396,0,81,0,-3148,3,4602,218,37072
2026/6/1,10:30,37882,1309,13327,3635,54,777,1347,0,417,15629,0,83,0,-3600,3,4676,226,37883
2026/6/1,11:00,38159,1309,13405,3877,54,826,1387,0,419,15612,0,84,0,-3325,1,4284,228,38161
2026/6/1,11:30,38421,1310,12633,4078,57,844,1385,0,418,15774,0,78,0,-2902,1,4514,231,38421
2026/6/1,12:00,38154,1309,12212,4194,58,802,1432,0,417,15722,0,71,0,-2744,1,4450,229,38153
2026/6/1,12:30,38022,1310,12063,4449,58,794,1429,0,417,15105,0,81,0,-2536,1,4617,234,38022
2026/6/1,13:00,39250,1311,13178,4850,58,816,1415,0,414,14086,0,98,0,-1838,3,4625,235,39251
2026/6/1,13:30,39217,1310,13752,5035,58,836,1436,0,414,12637,0,103,0,-1278,9,4679,225,39216
2026/6/1,14:00,39037,1310,13695,5194,58,868,1513,0,415,11271,0,111,0,-285,14,4649,225,39038
2026/6/1,14:30,38825,1310,15066,5200,58,887,1511,0,414,9831,0,108,0,-167,6,4384,218,38826
2026/6/1,15:00,38883,1309,16460,5200,59,890,1546,0,416,8357,0,115,0,36,8,4267,219,38882
2026/6/1,15:30,38527,1309,17615,5196,58,782,1551,0,416,6404,0,122,0,901,15,3944,214,38527
2026/6/1,16:00,37604,1309,17903,5195,59,753,1799,0,418,4814,0,92,0,1548,2,3480,231,37603
2026/6/1,16:30,37101,1310,18142,5193,59,827,2521,0,418,3489,0,74,0,1852,10,2982,224,37101
2026/6/1,17:00,36287,1310,18467,5215,59,820,2551,0,422,2251,0,84,0,2428,14,2421,245,36287
2026/6/1,17:30,35785,1310,18782,5293,59,821,2603,0,421,1172,0,111,0,3008,44,1930,232,35786
2026/6/1,18:00,35145,1310,18821,5290,59,840,2638,0,422,395,0,182,0,2701,46,2200,242,35146
2026/6/1,18:30,34743,1310,18896,5291,59,875,2671,0,422,3,0,197,0,3350,43,1381,247,34745
2026/6/1,19:00,34239,1310,18841,5218,59,872,2600,0,424,0,0,212,0,3110,43,1290,261,34240
2026/6/1,19:30,33235,1309,18868,5192,59,786,1925,0,426,0,0,206,0,2613,33,1551,267,33235
2026/6/1,20:00,32267,1310,18765,5196,58,768,1752,0,427,0,0,220,0,2241,24,1298,208,32267
2026/6/1,20:30,31512,1309,18535,5196,58,771,1692,0,426,0,0,207,0,1818,15,1264,222,31513
2026/6/1,21:00,30431,1308,18276,5197,58,751,1632,0,427,0,0,201,0,1415,3,966,198,30432
2026/6/1,21:30,29448,1308,18049,5194,58,767,1562,0,426,0,0,150,0,1136,2,579,216,29447
2026/6/1,22:00,28881,1308,17497,5197,58,771,1511,0,426,0,0,145,0,1003,2,763,201,28882
2026/6/1,22:30,28149,1309,16617,5193,58,777,1505,0,426,0,0,180,0,345,3,1517,219,28149
2026/6/1,23:00,27394,1308,16415,5195,58,777,1495,0,427,0,0,179,0,68,3,1283,184,27392
2026/6/1,23:30,26346,1308,15983,5196,58,772,1479,0,426,0,0,160,0,0,0,786,177,26345
2026/6/2,0:00,25396,1308,14357,5215,58,789,1157,0,423,0,0,140,0,0,1,1752,196,25396
2026/6/2,0:30,24305,1308,13153,5226,58,799,1172,0,424,0,0,139,0,-222,2,2001,246,24306
2026/6/2,1:00,23561,1308,12259,5229,58,776,1162,0,426,0,0,145,0,-283,0,2269,211,23560
2026/6/2,1:30,23117,1308,12090,5288,58,777,1157,0,426,0,0,145,0,-657,2,2309,214,23117
2026/6/2,2:00,22855,1308,12033,5299,57,811,1149,0,426,0,0,135,0,-693,3,2107,219,22854
2026/6/2,2:30,22852,1308,12105,5299,57,792,1180,0,427,0,0,141,0,-806,2,2131,215,22851
2026/6/2,3:00,22961,1309,12269,5297,57,793,1180,0,428,0,0,134,0,-692,1,1967,218,22961
2026/6/2,3:30,23177,1309,12372,5314,58,802,1188,0,430,0,0,131,0,-509,4,1863,215,23177
2026/6/2,4:00,23252,1309,12676,5411,57,804,1203,0,431,0,0,114,0,9,2,1025,211,23252
2026/6/2,4:30,23058,1309,11884,5559,57,835,1214,0,432,9,0,96,0,10,1,1464,187,23057
2026/6/2,5:00,22972,1309,11595,5722,58,843,1300,0,431,344,0,90,0,11,1,1048,220,22972
2026/6/2,5:30,22797,1309,10954,5758,58,856,1312,0,430,987,0,94,0,-60,0,913,186,22797
2026/6/2,6:00,23284,1310,10706,5350,58,835,1298,0,432,1888,0,91,0,-1256,0,2308,264,23284
2026/6/2,6:30,24426,1309,11530,4906,59,827,1301,0,433,2899,0,124,0,-1989,0,2761,266,24426
2026/6/2,7:00,25769,1309,11785,4873,58,833,1295,0,430,3733,0,112,0,-2174,0,3257,258,25769
2026/6/2,7:30,27203,1309,12829,4845,58,865,1205,0,431,4722,0,115,0,-2054,0,2660,218,27203
2026/6/2,8:00,29410,1309,14486,4822,58,850,1182,0,426,5513,0,89,0,-1474,1,1902,246,29410
2026/6/2,8:30,31438,1309,14665,5264,58,864,1181,0,425,5947,0,149,0,-1328,0,2644,260,31438
2026/6/2,9:00,32741,1309,15298,5383,57,854,1197,0,423,6018,0,143,0,-1053,0,2896,215,32740
2026/6/2,9:30,33301,1309,15886,5417,57,866,1197,0,422,6174,0,148,0,-1058,5,2649,229,33301
2026/6/2,10:00,33629,1309,16207,5481,57,863,1193,0,423,6274,0,153,0,-1052,0,2501,219,33628
2026/6/2,10:30,33657,1309,16446,5606,57,874,1181,0,422,6052,0,153,0,-1054,0,2381,229,33656
2026/6/2,11:00,33585,1309,16045,5621,57,862,1148,0,424,5809,0,160,0,-1024,5,2945,224,33585
2026/6/2,11:30,33485,1309,16400,5623,55,877,1144,0,423,5452,0,160,0,-1044,11,2850,226,33486
2026/6/2,12:00,32492,1310,15632,5537,55,891,1142,0,425,4842,0,149,0,-1226,0,3512,224,32493
2026/6/2,12:30,32014,1309,15952,5571,55,926,1135,0,425,4295,0,176,0,-1139,0,3090,221,32016
2026/6/2,13:00,33052,1309,16843,5618,55,875,1139,0,421,3932,0,171,0,-447,7,2908,221,33052
2026/6/2,13:30,33086,1309,16283,5616,55,815,1155,0,422,3543,0,174,0,-173,17,3646,225,33087
2026/6/2,14:00,33107,1309,16608,5618,57,791,1150,0,422,3455,0,172,0,24,27,3249,225,33107
2026/6/2,14:30,33422,1309,17301,5619,57,799,1173,0,422,3307,0,173,0,886,9,2138,228,33421
