単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/10/1,0:00,24612,0,10008,6153,211,1424,1050,0,579,0,0,54,0,8,2,5024,100,24613
2024/10/1,0:30,23584,0,10131,6152,211,1427,1059,0,579,0,0,56,0,-554,2,4377,143,23583
2024/10/1,1:00,23020,0,10102,6057,211,1413,1023,0,578,0,0,56,0,-1038,2,4445,171,23020
2024/10/1,1:30,22637,0,9922,5941,211,1433,1016,0,579,0,0,55,0,-1162,2,4460,180,22637
2024/10/1,2:00,22306,0,9794,5943,212,1448,1013,0,580,0,0,53,0,-1186,2,4266,181,22306
2024/10/1,2:30,22368,0,9961,5941,212,1454,999,0,579,0,0,54,0,-1130,2,4117,179,22368
2024/10/1,3:00,22510,0,10053,5941,212,1462,992,0,580,0,0,54,0,-1040,2,4073,181,22510
2024/10/1,3:30,22603,0,9813,5941,211,1459,1002,0,581,0,0,54,0,-846,2,4207,179,22603
2024/10/1,4:00,22881,0,9917,5941,211,1498,1000,0,580,0,0,55,0,-693,2,4201,169,22881
2024/10/1,4:30,23044,0,9790,5942,212,1458,995,0,581,0,0,54,0,-129,2,3995,145,23045
2024/10/1,5:00,23456,0,9897,5942,212,1418,982,0,580,0,0,52,0,0,2,4250,120,23455
2024/10/1,5:30,23713,0,10011,5941,213,1443,1007,0,580,21,0,55,0,0,2,4238,201,23712
2024/10/1,6:00,24260,0,9809,5944,213,1476,991,0,579,385,0,55,0,-10,2,4571,245,24260
2024/10/1,6:30,25210,0,10142,5944,221,1462,994,0,579,1347,0,53,0,-620,1,4882,205,25210
2024/10/1,7:00,26528,0,10410,5945,229,1454,1000,0,577,2466,0,56,0,-803,1,4965,228,26528
2024/10/1,7:30,27738,0,10374,5790,225,1405,1008,0,578,3767,0,59,0,-480,1,4817,194,27738
2024/10/1,8:00,29335,0,11159,5062,224,1449,1009,0,573,5035,0,61,0,-396,1,4964,194,29335
2024/10/1,8:30,31250,0,11972,5016,224,1464,1081,0,572,6200,0,61,0,-70,1,4523,208,31252
2024/10/1,9:00,32471,0,12299,5142,222,1435,992,0,570,7010,0,62,0,0,1,4536,203,32472
2024/10/1,9:30,34151,0,12383,5307,220,1446,994,0,569,8428,0,65,0,0,0,4522,218,34152
2024/10/1,10:00,35144,0,12828,5306,221,1482,968,0,568,8768,0,67,0,0,0,4735,201,35144
2024/10/1,10:30,35514,0,13835,5313,213,1492,958,0,569,8031,0,68,0,0,0,4820,214,35513
2024/10/1,11:00,35378,0,14475,5538,201,1494,913,0,568,7064,0,75,0,0,0,4856,195,35379
2024/10/1,11:30,34720,0,14669,5500,181,1491,907,0,569,6353,0,78,0,0,1,4774,196,34719
2024/10/1,12:00,33571,0,13778,5307,153,1513,829,0,570,6351,0,86,0,0,1,4806,177,33571
2024/10/1,12:30,33348,0,13528,5119,149,1490,817,0,570,6563,0,87,0,-2,1,4850,176,33348
2024/10/1,13:00,34775,0,14713,5077,169,1491,818,0,569,6900,0,92,0,-5,0,4761,191,34776
2024/10/1,13:30,35873,0,15195,5570,200,1488,822,0,568,7009,0,92,0,121,0,4616,192,35873
2024/10/1,14:00,36229,0,15587,5941,243,1475,936,0,568,6378,0,95,0,238,0,4544,223,36228
2024/10/1,14:30,36834,0,16767,5944,242,1486,964,0,568,5843,0,88,0,244,1,4465,222,36834
2024/10/1,15:00,37027,0,17835,5943,244,1522,1074,0,569,4780,0,88,0,501,1,4253,216,37026
2024/10/1,15:30,37493,0,18463,5943,245,1494,1110,0,569,3568,0,89,0,1857,1,3939,213,37491
2024/10/1,16:00,37240,0,19072,5943,245,1491,1264,0,568,2104,0,93,0,2593,2,3648,217,37240
2024/10/1,16:30,36806,0,19647,5942,245,1504,1295,0,570,882,0,87,0,3087,3,3337,207,36806
2024/10/1,17:00,36080,0,19579,5941,249,1514,1459,0,572,120,0,91,0,3075,3,3253,223,36079
2024/10/1,17:30,36185,0,19631,5942,249,1513,1485,0,571,0,0,99,0,3254,3,3232,206,36185
2024/10/1,18:00,35818,0,19508,5943,250,1509,1512,0,573,0,0,111,0,2939,1,3258,213,35817
2024/10/1,18:30,35283,0,19580,5942,249,1484,1531,0,575,0,0,106,0,2090,2,3510,213,35282
2024/10/1,19:00,34421,0,19463,5942,249,1482,1502,0,574,0,0,104,0,1373,2,3521,209,34421
2024/10/1,19:30,33568,0,19221,5940,249,1448,1482,0,574,0,0,95,0,786,2,3551,219,33567
2024/10/1,20:00,32587,0,18842,5942,250,1453,1349,0,574,0,0,96,0,287,2,3568,225,32588
2024/10/1,20:30,31838,0,18106,5941,251,1465,1327,0,575,0,0,90,0,78,2,3768,235,31838
2024/10/1,21:00,30861,0,17263,5941,250,1456,1195,0,574,0,0,93,0,61,1,3812,215,30861
2024/10/1,21:30,29850,0,16487,5942,250,1449,1102,0,574,0,0,86,0,0,1,3729,229,29849
2024/10/1,22:00,29390,0,16501,5941,184,1396,947,0,573,0,0,79,0,0,1,3576,192,29390
2024/10/1,22:30,28650,0,15406,5941,128,1414,945,0,574,0,0,79,0,0,1,3954,209,28651
2024/10/1,23:00,27946,0,15167,5942,128,1369,810,0,573,0,0,76,0,0,1,3696,183,27945
2024/10/1,23:30,27074,0,13749,5939,127,1373,802,0,574,0,0,84,0,0,1,4220,205,27074
2024/10/2,0:00,26046,0,12929,5939,128,1367,855,0,572,0,0,109,0,-125,2,4116,155,26047
2024/10/2,0:30,24988,0,12398,5941,127,1397,856,0,572,0,0,132,0,-1087,2,4523,127,24988
2024/10/2,1:00,24338,0,12353,5943,127,1386,911,0,573,0,0,136,0,-1892,2,4640,158,24337
2024/10/2,1:30,23844,0,11996,5943,127,1425,916,0,573,0,0,131,0,-2011,2,4573,169,23844
2024/10/2,2:00,23650,0,11675,5942,127,1462,902,0,573,0,0,128,0,-2011,2,4678,170,23648
2024/10/2,2:30,23520,0,11588,5944,127,1445,902,0,573,0,0,118,0,-2005,2,4656,171,23521
2024/10/2,3:00,23600,0,11558,5941,128,1438,911,0,573,0,0,108,0,-1898,2,4664,175,23600
2024/10/2,3:30,23650,0,11170,5940,127,1443,930,0,573,0,0,102,0,-1451,2,4633,181,23650
2024/10/2,4:00,23784,0,11558,5945,127,1448,920,0,574,0,0,95,0,-1416,2,4342,190,23785
2024/10/2,4:30,23890,0,11033,5943,127,1432,913,0,573,0,0,84,0,-932,2,4508,207,23890
2024/10/2,5:00,24401,0,11581,5942,127,1477,879,0,573,0,0,78,0,-940,2,4436,246,24401
2024/10/2,5:30,24475,0,11506,5941,128,1488,905,0,574,19,0,70,0,-1008,2,4627,223,24475
2024/10/2,6:00,25084,0,11794,5940,127,1469,903,0,573,461,0,65,0,-1125,2,4660,214,25083
2024/10/2,6:30,26121,0,11534,5903,137,1501,924,0,573,1747,0,55,0,-1255,1,4785,216,26121
2024/10/2,7:00,27805,0,11457,5894,150,1460,909,0,572,3496,0,50,0,-1452,1,5006,262,27805
2024/10/2,7:30,29789,0,11716,5896,151,1460,911,0,571,5429,0,42,0,-1558,1,4946,225,29790
2024/10/2,8:00,32577,0,12391,5896,152,1459,941,0,567,7205,0,37,0,-1764,1,5407,285,32577
2024/10/2,8:30,35178,0,13574,5894,152,1467,929,0,567,8597,0,36,0,-1675,1,5340,296,35178
2024/10/2,9:00,36965,0,14140,5897,157,1490,923,0,564,9729,0,37,0,-1573,1,5340,259,36964
2024/10/2,9:30,38429,0,14094,5894,159,1483,933,0,564,11061,0,43,0,-1245,0,5167,275,38428
2024/10/2,10:00,39119,0,13361,5896,177,1464,892,0,563,12147,0,47,0,-1155,0,5468,259,39119
2024/10/2,10:30,40356,0,13981,5899,193,1443,877,0,564,13107,0,46,0,-1266,0,5240,271,40355
2024/10/2,11:00,41260,0,14003,5898,199,1441,833,0,562,13526,0,47,0,-1043,0,5542,252,41260
2024/10/2,11:30,41608,0,14640,5899,237,1463,831,0,564,13515,0,49,0,-990,1,5144,254,41607
2024/10/2,12:00,41307,0,14678,5895,337,1474,806,0,564,13419,0,49,0,-943,1,4779,249,41308
2024/10/2,12:30,41394,0,14064,5897,473,1487,803,0,564,12909,0,47,0,-276,1,5180,245,41394
2024/10/2,13:00,42798,0,16345,5906,528,1472,835,0,563,11973,0,47,0,0,0,4916,213,42798
2024/10/2,13:30,43237,0,18012,5948,533,1484,835,0,562,10822,0,43,0,163,0,4626,208,43236
2024/10/2,14:00,43418,0,18481,5948,533,1542,960,0,563,9361,0,41,0,567,0,5209,212,43417
2024/10/2,14:30,43221,0,18954,5965,543,1608,968,0,563,7623,0,43,0,1058,1,5682,213,43221
2024/10/2,15:00,42821,0,19573,6064,703,1670,992,0,564,5772,0,44,0,1818,1,5365,254,42820
2024/10/2,15:30,42458,0,20116,6163,799,1678,1007,0,563,3877,0,44,0,3203,3,4757,248,42458
2024/10/2,16:00,41787,0,20539,6300,801,1711,1177,0,566,2135,0,46,0,4366,3,3864,279,41787
2024/10/2,16:30,40773,0,20708,6336,799,1645,1290,0,567,826,0,47,0,5760,3,2520,272,40773
2024/10/2,17:00,39721,0,20802,6260,799,1619,1448,0,569,94,0,47,0,5030,1,2777,274,39720
2024/10/2,17:30,39542,0,20931,6237,800,1606,1442,0,569,0,0,52,0,4632,3,3009,261,39542
2024/10/2,18:00,38836,0,20757,6157,801,1544,1473,0,570,0,0,48,0,3469,2,3727,287,38835
2024/10/2,18:30,38298,0,20603,6006,801,1505,1461,0,571,0,0,42,0,2706,2,4313,288,38298
2024/10/2,19:00,37219,0,20211,5941,803,1444,1427,0,571,0,0,41,0,1611,2,4911,258,37220
2024/10/2,19:30,36306,0,19816,5942,801,1428,1263,0,571,0,0,41,0,980,2,5192,271,36307
2024/10/2,20:00,35229,0,19416,5942,798,1434,1074,0,571,0,0,43,0,649,2,5041,259,35229
2024/10/2,20:30,34492,0,18741,5942,572,1410,1034,0,572,0,0,42,0,427,2,5479,270,34491
2024/10/2,21:00,33305,0,17986,5941,406,1408,941,0,572,0,0,43,0,254,1,5541,212,33305
2024/10/2,21:30,32255,0,17242,5943,251,1419,971,0,572,0,0,38,0,-15,1,5631,201,32254
2024/10/2,22:00,31546,0,17628,5942,220,1419,978,0,572,0,0,36,0,-133,1,4708,175,31546
2024/10/2,22:30,30548,0,16260,5941,207,1397,968,0,572,0,0,30,0,-62,1,5040,194,30548
2024/10/2,23:00,29656,0,15820,5940,206,1415,853,0,572,0,0,27,0,-67,1,4708,180,29655
2024/10/2,23:30,28552,0,14775,5943,205,1391,846,0,573,0,0,24,0,-70,1,4654,209,28551
2024/10/3,0:00,27293,0,13345,5940,205,1363,846,0,555,0,0,15,0,7,2,4842,172,27292
