単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/8/1,0:00,29592,0,14687,7354,361,1594,1221,0,451,0,0,118,0,5,0,3652,149,29592
2025/8/1,0:30,28378,0,13271,7353,364,1645,1227,0,452,0,0,127,0,-129,0,3866,203,28379
2025/8/1,1:00,27437,0,12926,7357,364,1638,1211,0,452,0,0,122,0,-508,0,3666,210,27438
2025/8/1,1:30,26835,0,12865,7359,364,1679,1201,0,451,0,0,125,0,-697,0,3266,220,26833
2025/8/1,2:00,26345,0,12751,7360,365,1671,1203,0,451,0,0,127,0,-1301,0,3496,221,26344
2025/8/1,2:30,26203,0,12786,7360,364,1664,1140,0,452,0,0,129,0,-1378,0,3470,216,26203
2025/8/1,3:00,26060,0,12580,7357,364,1654,1135,0,454,0,0,132,0,-1375,1,3538,220,26060
2025/8/1,3:30,25990,0,12787,7356,365,1640,1160,0,454,0,0,136,0,-1247,1,3124,214,25990
2025/8/1,4:00,25974,0,12768,7359,364,1674,1180,0,453,0,0,142,0,-1112,1,2932,212,25973
2025/8/1,4:30,26240,0,13036,7360,365,1643,1185,0,454,0,0,152,0,-1101,0,2955,192,26241
2025/8/1,5:00,26507,0,12677,7359,364,1654,1175,0,454,83,0,151,0,-861,0,3257,194,26507
2025/8/1,5:30,26918,0,13043,7357,365,1689,1138,0,455,518,0,159,0,-1343,0,3380,158,26919
2025/8/1,6:00,27867,0,12778,7357,365,1674,1150,0,455,1107,0,157,0,-1476,0,4152,147,27866
2025/8/1,6:30,29223,0,12965,7360,369,1683,1195,0,454,1951,0,158,0,-1563,0,4464,186,29222
2025/8/1,7:00,31278,0,14424,7358,371,1690,1203,0,452,2826,0,158,0,-1817,0,4424,189,31278
2025/8/1,7:30,33267,0,14627,7361,375,1703,1206,0,451,3609,0,163,0,-1775,0,5407,141,33268
2025/8/1,8:00,35723,0,16192,7359,376,1695,1287,0,445,4166,0,158,0,-935,0,4801,177,35721
2025/8/1,8:30,37620,0,17305,7361,375,1725,1295,0,444,4759,0,162,0,-10,0,4026,177,37619
2025/8/1,9:00,39065,0,18052,7358,377,1697,1301,0,440,5667,0,159,0,7,0,3825,182,39065
2025/8/1,9:30,40128,0,18123,7362,374,1702,1296,0,441,6482,0,153,0,77,0,3923,195,40128
2025/8/1,10:00,40735,0,18187,7362,373,1671,1205,0,438,7177,0,150,0,76,0,3910,186,40735
2025/8/1,10:30,42349,0,18570,7362,374,1623,1202,0,437,8175,0,146,0,77,0,4187,196,42349
2025/8/1,11:00,43573,0,19225,7358,373,1640,1166,0,439,8650,0,148,0,77,0,4306,192,43574
2025/8/1,11:30,44440,0,19975,7359,374,1688,1151,0,439,8748,0,147,0,77,0,4287,197,44442
2025/8/1,12:00,43722,0,19626,7361,390,1701,1144,0,437,8441,0,152,0,76,0,4198,197,43723
2025/8/1,12:30,43848,0,19996,7357,447,1639,1121,0,436,8196,0,148,0,76,0,4245,187,43848
2025/8/1,13:00,44763,0,21152,7358,464,1650,1308,0,432,7764,0,138,0,77,0,4221,198,44762
2025/8/1,13:30,44903,0,22133,7359,464,1629,1311,0,432,6974,0,140,0,85,2,4181,194,44904
2025/8/1,14:00,44318,0,22938,7360,464,1669,1487,0,433,5602,0,139,0,169,2,3862,194,44319
2025/8/1,14:30,43975,0,23866,7358,466,1686,1508,0,432,4570,0,137,0,205,0,3553,194,43975
2025/8/1,15:00,43269,0,24496,7358,467,1702,1626,0,434,3560,0,140,0,223,0,3076,187,43269
2025/8/1,15:30,43021,0,25466,7358,468,1679,1632,0,435,2833,0,132,0,343,7,2482,187,43022
2025/8/1,16:00,42659,0,25840,7351,468,1695,1804,0,437,2071,0,131,0,536,11,2128,189,42661
2025/8/1,16:30,42400,0,26317,7350,468,1672,1848,0,438,1555,0,118,0,623,17,1808,185,42399
2025/8/1,17:00,41536,0,26149,7353,469,1705,1867,0,441,1049,0,122,0,735,23,1433,189,41535
2025/8/1,17:30,41167,0,26279,7352,470,1706,1876,0,441,554,0,119,0,658,23,1505,185,41168
