単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/5/1,0:00,21444,0,9667,3695,206,598,1369,0,380,0,0,46,0,446,0,4860,176,21443
2025/5/1,0:30,20587,0,9123,3678,207,583,1369,0,380,0,0,48,0,376,0,4596,227,20587
2025/5/1,1:00,20162,0,8904,3679,207,610,1363,0,380,0,0,55,0,315,0,4390,259,20162
2025/5/1,1:30,19976,0,8721,3680,207,601,1378,0,379,0,0,55,0,323,1,4363,267,19975
2025/5/1,2:00,19985,0,9138,3678,208,621,1392,0,380,0,0,62,0,615,0,3623,268,19985
2025/5/1,2:30,20137,0,9421,3680,207,621,1396,0,381,0,0,64,0,606,0,3496,264,20136
2025/5/1,3:00,20347,0,9715,3726,208,580,1389,0,381,0,0,53,0,604,1,3422,270,20349
2025/5/1,3:30,20595,0,9967,3725,208,574,1315,0,382,0,0,52,0,625,0,3485,262,20595
2025/5/1,4:00,20863,0,9615,3726,207,596,1334,0,382,0,0,57,0,802,0,3890,255,20864
2025/5/1,4:30,21038,0,9682,3727,208,599,1341,0,381,0,0,45,0,778,1,4049,227,21038
2025/5/1,5:00,20982,0,9409,3726,208,614,1364,0,381,83,0,37,0,747,1,4142,269,20981
2025/5/1,5:30,20846,0,9213,3727,209,609,1369,0,380,639,0,26,0,697,0,3704,274,20847
2025/5/1,6:00,21089,0,9414,3528,209,594,1390,0,382,1550,0,21,0,591,0,3052,358,21089
2025/5/1,6:30,21385,0,9061,2979,208,610,1390,0,382,2891,0,16,0,147,0,3317,385,21386
2025/5/1,7:00,22069,0,7973,2762,208,604,1397,0,382,4570,0,19,0,-7,0,3732,429,22069
2025/5/1,7:30,22805,0,7330,2450,210,550,1394,0,379,6421,0,17,0,-823,0,4480,396,22804
2025/5/1,8:00,24002,0,7418,2255,211,596,1453,0,375,8381,0,24,0,-1797,0,4678,409,24003
2025/5/1,8:30,25393,0,7837,2197,211,583,1446,0,373,10196,0,31,0,-2202,0,4298,422,25392
2025/5/1,9:00,26440,0,8081,2179,210,600,1441,0,374,11543,0,39,0,-2454,0,4008,419,26440
2025/5/1,9:30,27208,0,7532,2198,209,583,1446,0,374,12587,0,46,0,-2850,0,4649,435,27209
2025/5/1,10:00,27578,0,7303,2207,208,558,1463,0,373,13346,0,55,0,-3378,0,5047,397,27579
2025/5/1,10:30,27874,0,7264,2222,209,577,1467,0,361,13879,0,60,0,-3537,0,4962,409,27873
2025/5/1,11:00,28061,0,7309,2222,210,566,1462,0,362,14154,0,64,0,-3798,0,5159,353,28063
2025/5/1,11:30,28059,0,7415,2222,211,569,1369,0,362,14230,0,74,0,-4051,0,5304,354,28059
2025/5/1,12:00,27568,0,7269,2221,210,636,1361,0,362,13967,0,90,0,-3847,1,4969,330,27569
2025/5/1,12:30,27100,0,7225,2248,210,615,1348,0,363,13460,0,101,0,-3807,1,5001,334,27099
