単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2026/1/1,0:00,27195,0,11426,6861,415,1729,753,0,449,0,0,98,0,140,0,5190,134,27195
2026/1/1,0:30,26147,0,10177,6861,416,1766,755,0,452,0,0,115,0,120,0,5300,186,26148
2026/1/1,1:00,25638,0,9964,6856,415,1784,727,0,449,0,0,120,0,151,0,4957,214,25637
2026/1/1,1:30,25228,0,9842,6862,414,1784,717,0,449,0,0,120,0,120,0,4696,225,25229
2026/1/1,2:00,24965,0,9734,6863,413,1811,633,0,450,0,0,110,0,120,0,4569,262,24965
2026/1/1,2:30,24820,0,9678,6860,421,1747,668,0,450,0,0,130,0,121,1,4472,272,24820
2026/1/1,3:00,24664,0,9223,6859,432,1798,680,0,451,0,0,119,0,119,0,4693,289,24663
2026/1/1,3:30,24465,0,9028,6860,447,1798,680,0,451,0,0,109,0,120,0,4689,284,24466
2026/1/1,4:00,24433,0,9506,6859,449,1809,681,0,454,0,0,93,0,39,0,4261,281,24432
2026/1/1,4:30,24440,0,9527,6861,449,1796,675,0,450,0,0,102,0,0,0,4335,245,24440
2026/1/1,5:00,24689,0,9549,6862,457,1770,688,0,452,0,0,105,0,117,0,4432,256,24688
2026/1/1,5:30,24888,0,9671,6861,460,1809,676,0,451,0,0,110,0,121,0,4516,213,24888
2026/1/1,6:00,25529,0,10174,6861,460,1821,703,0,452,0,0,92,0,224,0,4496,246,25529
2026/1/1,6:30,26354,0,10836,6860,466,1829,710,0,447,0,0,93,0,252,3,4633,225,26354
2026/1/1,7:00,27073,0,11122,6860,468,1834,714,0,441,79,0,94,0,703,3,4516,240,27074
2026/1/1,7:30,28010,0,11510,6608,468,1852,725,0,440,1194,0,100,0,676,1,4212,224,28010
2026/1/1,8:00,28464,0,10486,5764,469,1825,782,0,434,3018,0,97,0,166,1,5187,234,28463
2026/1/1,8:30,28188,0,9027,4876,468,1830,794,0,437,5090,0,102,0,-160,0,5480,244,28188
2026/1/1,9:00,27613,0,8695,4453,474,1817,784,0,441,7007,0,112,0,-1413,0,5010,235,27615
2026/1/1,9:30,26820,0,8035,3909,475,1794,781,0,437,8670,0,125,0,-1864,0,4198,260,26820
2026/1/1,10:00,26037,0,7480,3546,476,1811,761,0,428,10089,0,133,0,-3002,0,4065,250,26037
2026/1/1,10:30,25573,0,7395,3407,478,1783,675,0,424,11152,0,140,0,-4034,0,3907,245,25572
2026/1/1,11:00,25045,0,7405,3380,482,1807,671,0,423,11711,0,144,0,-4947,0,3705,265,25046
2026/1/1,11:30,24686,0,7564,3378,491,1795,675,0,423,12007,0,136,0,-5728,0,3675,271,24687
2026/1/1,12:00,24611,0,7626,3384,500,1832,665,0,421,11893,0,157,0,-5821,0,3695,259,24611
2026/1/1,12:30,24159,0,7816,3380,501,1791,665,0,421,11281,0,173,0,-5812,0,3692,251,24159
2026/1/1,13:00,23878,0,7925,3378,503,1775,695,0,421,10401,0,162,0,-5384,0,3746,255,23877
2026/1/1,13:30,23729,0,7984,3406,505,1767,690,0,421,9219,0,165,0,-4502,0,3820,255,23730
