単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/10/1,0:00,25373,0,11941,6218,527,1471,772,0,330,0,0,83,0,298,0,3516,216,25372
2025/10/1,0:30,24346,0,11743,6034,528,1440,754,0,330,0,0,80,0,-212,0,3390,259,24346
2025/10/1,1:00,23688,0,11830,5861,528,1439,733,0,330,0,0,76,0,-668,0,3285,273,23687
2025/10/1,1:30,23247,0,11813,5803,526,1496,728,0,331,0,0,75,0,-1207,0,3398,283,23246
2025/10/1,2:00,22934,0,12007,5802,528,1469,638,0,331,0,0,72,0,-1234,0,3036,284,22933
2025/10/1,2:30,22922,0,11706,5800,526,1491,633,0,330,0,0,72,0,-1232,0,3314,282,22922
2025/10/1,3:00,22963,0,11810,5802,528,1470,651,0,332,0,0,70,0,-1195,0,3214,283,22965
2025/10/1,3:30,23103,0,11244,5800,528,1478,667,0,332,0,0,74,0,-500,0,3204,277,23104
2025/10/1,4:00,23242,0,10936,5802,527,1470,670,0,332,0,0,77,0,0,0,3151,276,23241
2025/10/1,4:30,23464,0,10887,5803,528,1437,679,0,332,0,0,77,0,0,0,3469,254,23466
2025/10/1,5:00,23956,0,11491,5799,528,1425,729,0,331,0,0,75,0,0,0,3314,264,23956
2025/10/1,5:30,24290,0,11823,5801,528,1475,713,0,331,22,0,73,0,0,0,3295,228,24289
2025/10/1,6:00,25285,0,12324,5799,527,1472,752,0,333,193,0,66,0,92,1,3464,262,25285
2025/10/1,6:30,26297,0,12451,5723,568,1451,757,0,332,434,0,65,0,0,2,4293,221,26297
2025/10/1,7:00,27621,0,13410,5683,587,1446,759,0,331,632,0,72,0,-116,4,4578,236,27622
2025/10/1,7:30,28746,0,14463,5686,591,1489,758,0,331,895,0,78,0,-137,3,4390,200,28747
2025/10/1,8:00,30560,0,15733,5686,594,1487,809,0,326,1318,0,73,0,-11,4,4361,181,30561
2025/10/1,8:30,32507,0,16973,5685,595,1515,802,0,325,1633,0,85,0,0,4,4690,199,32506
