単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2026/7/1,0:00,26436,1301,12152,6751,114,1281,1465,0,466,0,0,39,0,0,5,2731,131,26436
2026/7/1,0:30,25400,1301,11757,6752,71,1280,1468,0,466,0,0,26,0,0,2,2101,176,25400
2026/7/1,1:00,24750,1301,10736,6752,74,1295,1479,0,466,0,0,32,0,-3,2,2407,209,24750
2026/7/1,1:30,24166,1304,10207,6751,76,1291,1492,0,467,0,0,36,0,-633,0,2961,214,24166
2026/7/1,2:00,23923,1303,10769,6747,78,1300,1424,0,467,0,0,44,0,-683,2,2257,214,23922
2026/7/1,2:30,23885,1304,10646,6754,81,1291,1445,0,467,0,0,34,0,-682,2,2330,213,23885
2026/7/1,3:00,23893,1303,10510,6753,88,1292,1443,0,469,0,0,31,0,-682,8,2462,215,23892
2026/7/1,3:30,23944,1304,11105,6753,93,1280,1438,0,468,0,0,30,0,-682,17,1925,211,23942
2026/7/1,4:00,24039,1304,11264,6753,94,1292,1433,0,468,0,0,50,0,-682,21,1798,245,24040
2026/7/1,4:30,23843,1304,11138,6751,96,1290,1432,0,467,3,0,47,0,-681,23,1752,222,23844
2026/7/1,5:00,24013,1303,10657,6750,100,1254,1451,0,467,353,0,36,0,-787,2,2158,269,24013
2026/7/1,5:30,23952,1304,10240,6750,102,1269,1453,0,470,818,0,26,0,-1864,1,3145,238,23952
2026/7/1,6:00,24442,1304,10264,6748,102,1240,1437,0,468,1482,0,21,0,-2154,0,3290,242,24444
2026/7/1,6:30,25702,1304,10904,6750,102,1270,1441,0,472,2473,0,21,0,-2196,0,2876,285,25702
2026/7/1,7:00,27349,1304,10920,6667,102,1257,1426,0,469,3480,0,22,0,-2078,1,3454,325,27349
2026/7/1,7:30,28964,1304,10992,6565,101,1245,1405,0,468,4365,0,23,0,-1936,0,4144,288,28964
2026/7/1,8:00,31133,1304,11140,6688,106,1276,1491,0,461,5449,0,21,0,-1653,2,4545,303,31133
2026/7/1,8:30,33470,1304,11445,6748,121,1277,1480,0,463,6491,0,44,0,-118,2,3885,329,33471
2026/7/1,9:00,35257,1303,11378,6748,121,1263,1460,0,459,7472,0,58,0,0,6,4657,332,35257
2026/7/1,9:30,36069,1303,11486,6742,121,1253,1432,0,459,7941,0,48,0,-7,3,4912,378,36071
2026/7/1,10:00,36447,1303,11880,6749,120,1251,1397,0,458,8049,0,25,0,-7,5,4888,328,36446
2026/7/1,10:30,36809,1304,12061,6750,120,1271,1300,0,458,8332,0,37,0,-7,4,4845,335,36810
