単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/2/1,0:00,32109,0,17418,5840,617,1496,813,0,423,0,0,116,0,-6,0,5225,167,32109
2025/2/1,0:30,30917,0,16476,5723,618,1464,817,0,423,0,0,108,0,-6,0,5068,227,30918
2025/2/1,1:00,30401,0,16111,5701,618,1481,801,0,388,0,0,104,0,-6,0,4969,233,30400
2025/2/1,1:30,30086,0,15861,5701,618,1505,802,0,388,0,0,100,0,-6,0,4870,248,30087
2025/2/1,2:00,29819,0,16024,5702,617,1490,794,0,388,0,0,95,0,-6,0,4467,247,29818
2025/2/1,2:30,29684,0,15983,5721,619,1514,795,0,388,0,0,98,0,-6,1,4324,248,29685
2025/2/1,3:00,29411,0,15537,5839,617,1501,750,0,352,0,0,91,0,-6,0,4481,247,29409
2025/2/1,3:30,29292,0,15944,5879,618,1510,770,0,353,0,0,89,0,-6,0,3896,239,29292
2025/2/1,4:00,29304,0,16061,5879,617,1532,785,0,352,0,0,85,0,-6,0,3769,231,29305
2025/2/1,4:30,29451,0,16123,5891,617,1594,783,0,352,0,0,86,0,-6,0,3802,209,29451
2025/2/1,5:00,29897,0,15682,5941,618,1612,860,0,352,0,0,88,0,-6,0,4543,208,29898
2025/2/1,5:30,30606,0,16130,6240,619,1622,874,0,351,0,0,91,0,-6,0,4514,172,30607
2025/2/1,6:00,31972,0,16816,6461,618,1623,1012,0,353,0,0,86,0,293,0,4464,246,31972
2025/2/1,6:30,33495,0,17117,6758,621,1617,1019,0,353,5,0,87,0,744,0,4966,210,33497
2025/2/1,7:00,34631,0,17035,7232,624,1619,990,0,351,329,0,82,0,834,0,5307,228,34631
2025/2/1,7:30,35973,0,17382,7239,628,1611,969,0,351,1847,0,86,0,828,0,4823,208,35972
2025/2/1,8:00,36796,0,17163,7016,629,1606,923,0,349,3477,0,85,0,231,0,5085,232,36796
2025/2/1,8:30,37149,0,16177,6635,629,1599,907,0,348,5310,0,86,0,-6,0,5223,240,37148
2025/2/1,9:00,36878,0,15105,5288,629,1563,783,0,346,7357,0,88,0,-6,0,5491,236,36880
2025/2/1,9:30,36318,0,14027,4694,629,1502,766,0,346,9299,0,85,0,-93,0,4822,239,36316
2025/2/1,10:00,35575,0,13538,4061,629,1478,744,0,345,10972,0,87,0,-582,0,4056,247,35575
2025/2/1,10:30,35047,0,12978,3784,628,1494,742,0,345,12233,0,83,0,-1644,0,4143,260,35046
2025/2/1,11:00,34560,0,12544,3558,629,1520,742,0,345,12931,0,83,0,-2607,0,4565,249,34559
2025/2/1,11:30,33968,0,11525,3496,629,1513,739,0,346,13335,0,77,0,-3030,0,5082,256,33968
2025/2/1,12:00,33320,0,11079,3493,628,1505,724,0,345,13380,0,75,0,-3688,0,5557,221,33319
2025/2/1,12:30,32611,0,11648,3493,629,1494,724,0,345,13001,0,77,0,-3840,0,4818,223,32612
2025/2/1,13:00,32660,0,11775,3494,628,1520,728,0,345,12217,0,81,0,-3148,0,4794,225,32659
2025/2/1,13:30,33250,0,12563,3498,628,1533,729,0,345,10851,0,85,0,-1892,0,4680,231,33251
2025/2/1,14:00,33064,0,13168,3890,628,1520,731,0,346,8052,0,84,0,-180,0,4591,236,33066
2025/2/1,14:30,32276,0,14047,4501,629,1515,735,0,345,5313,0,82,0,-6,0,4881,234,32276
2025/2/1,15:00,31793,0,14897,5078,630,1502,834,0,345,3402,0,81,0,-6,0,4775,256,31794
2025/2/1,15:30,32444,0,16076,5797,632,1496,831,0,346,2058,0,78,0,-6,0,4882,253,32443
2025/2/1,16:00,33314,0,16628,6589,631,1486,897,0,346,831,0,76,0,-6,0,5573,264,33315
2025/2/1,16:30,34358,0,18335,6951,631,1493,917,0,347,158,0,77,0,29,2,5165,252,34357
2025/2/1,17:00,35609,0,18745,7217,630,1484,1118,0,348,1,0,69,0,443,3,5290,262,35610
2025/2/1,17:30,36349,0,20277,7240,631,1479,1166,0,348,0,0,64,0,472,5,4414,253,36349
2025/2/1,18:00,36676,0,20511,7237,632,1463,1206,0,350,0,0,56,0,660,5,4308,248,36676
2025/2/1,18:30,36584,0,20578,7238,632,1431,1212,0,351,0,0,49,0,730,5,4112,247,36585
2025/2/1,19:00,36399,0,20710,7240,632,1398,1058,0,351,0,0,49,0,729,3,3993,236,36399
2025/2/1,19:30,36177,0,20141,7240,631,1385,1063,0,352,0,0,51,0,561,2,4507,242,36175
2025/2/1,20:00,35763,0,20273,7240,631,1407,966,0,352,0,0,52,0,461,0,4152,228,35762
2025/2/1,20:30,35267,0,19620,7239,629,1456,929,0,352,0,0,51,0,241,0,4508,243,35268
2025/2/1,21:00,34615,0,19489,7238,631,1395,853,0,354,0,0,54,0,133,0,4247,222,34616
