単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/6/1,0:00,21622,0,8730,3849,428,1212,1804,0,321,0,0,171,0,653,0,4282,173,21623
2025/6/1,0:30,20948,0,8494,3352,428,1233,1807,0,321,0,0,170,0,661,0,4270,213,20949
2025/6/1,1:00,20545,0,8280,3243,428,1253,1822,0,320,0,0,163,0,580,0,4231,225,20545
2025/6/1,1:30,20343,0,7997,3100,428,1276,1816,0,320,0,0,142,0,713,0,4316,234,20342
2025/6/1,2:00,20276,0,7667,3065,429,1275,1815,0,321,0,0,130,0,1024,0,4319,232,20277
2025/6/1,2:30,20336,0,7804,2968,427,1294,1813,0,321,0,0,121,0,1043,0,4310,234,20335
2025/6/1,3:00,20458,0,7958,3180,429,1314,1809,0,322,0,0,97,0,958,0,4159,234,20460
2025/6/1,3:30,20581,0,8347,3296,429,1315,1728,0,322,0,0,85,0,730,0,4103,227,20582
2025/6/1,4:00,20709,0,8466,3402,428,1278,1729,0,322,0,0,80,0,607,0,4123,274,20709
2025/6/1,4:30,20567,0,8761,3215,428,1275,1728,0,321,8,0,80,0,371,0,4128,252,20567
2025/6/1,5:00,20351,0,9164,2977,428,1254,1727,0,321,259,0,82,0,7,0,3854,278,20351
2025/6/1,5:30,19828,0,8481,2956,429,1201,1731,0,322,726,0,91,0,-24,0,3669,247,19829
2025/6/1,6:00,19914,0,8402,2705,428,1263,1731,0,322,1401,0,94,0,-468,0,3800,236,19914
2025/6/1,6:30,20059,0,8212,2396,429,1283,1745,0,324,2263,0,83,0,-605,0,3637,292,20059
2025/6/1,7:00,20594,0,8308,2241,429,1259,1732,0,322,3221,0,80,0,-614,0,3252,364,20594
2025/6/1,7:30,21094,0,7533,2098,427,1234,1733,0,323,4186,0,77,0,-772,0,3899,355,21093
2025/6/1,8:00,21742,0,7525,1860,430,1251,1816,0,318,5286,0,79,0,-1402,0,4203,377,21743
2025/6/1,8:30,21868,0,7415,1853,429,1253,1810,0,318,6380,0,80,0,-2105,0,4056,378,21867
2025/6/1,9:00,22561,0,7309,1803,427,1260,1805,0,314,8045,0,76,0,-3042,0,4203,361,22561
2025/6/1,9:30,23045,0,7260,1773,428,1254,1802,0,314,9395,0,78,0,-3644,0,4027,359,23046
2025/6/1,10:00,23542,0,7060,1769,428,1234,1793,0,313,10264,0,79,0,-3998,0,4260,339,23541
2025/6/1,10:30,23734,0,6910,1768,427,1224,1787,0,312,11011,0,72,0,-4403,0,4282,343,23733
2025/6/1,11:00,24172,0,7067,1768,428,1239,1775,0,314,11783,0,78,0,-4756,0,4149,326,24171
2025/6/1,11:30,24482,0,7370,1769,429,1232,1689,0,314,12181,0,81,0,-4851,0,3940,328,24482
2025/6/1,12:00,24613,0,7417,1770,429,1218,1682,0,311,12259,0,88,0,-5151,0,4297,293,24613
2025/6/1,12:30,24896,0,7596,1771,428,1213,1677,0,310,12458,0,90,0,-5284,0,4347,289,24895
2025/6/1,13:00,25134,0,8031,1780,428,1230,1664,0,310,11803,0,97,0,-5192,0,4698,284,25133
2025/6/1,13:30,24903,0,8082,1855,427,1231,1658,0,310,10691,0,101,0,-4610,0,4879,279,24903
2025/6/1,14:00,24825,0,8092,1855,428,1250,1685,0,311,9659,0,87,0,-3892,0,5078,272,24825
2025/6/1,14:30,24626,0,8250,2160,428,1289,1689,0,311,8350,0,93,0,-2616,0,4400,272,24626
2025/6/1,15:00,24515,0,8535,2430,428,1327,1695,0,309,6941,0,82,0,-1608,0,4097,280,24516
2025/6/1,15:30,24731,0,8877,2571,430,1315,1704,0,309,5541,0,83,0,-586,0,4208,279,24731
2025/6/1,16:00,25177,0,9127,2917,429,1309,2100,0,310,3949,0,86,0,40,0,4584,327,25178
2025/6/1,16:30,25439,0,10036,3215,427,1294,2108,0,310,2475,0,93,0,512,3,4645,322,25440
2025/6/1,17:00,25893,0,10794,3688,428,1283,2271,0,311,1353,0,91,0,732,5,4618,320,25894
2025/6/1,17:30,26269,0,11922,3995,430,1241,2273,0,312,655,0,76,0,1005,12,4021,326,26268
2025/6/1,18:00,26539,0,11840,4004,429,1251,2273,0,314,226,0,79,0,1391,16,4366,350,26539
2025/6/1,18:30,26937,0,12388,4006,428,1218,2273,0,314,2,0,75,0,1595,12,4281,345,26937
2025/6/1,19:00,27035,0,12651,4040,430,1220,2269,0,314,0,0,73,0,1535,12,4170,322,27036
2025/6/1,19:30,26668,0,12629,4099,429,1210,2190,0,315,0,0,89,0,1463,12,3902,330,26668
2025/6/1,20:00,26231,0,12401,4099,429,1225,2059,0,317,0,0,98,0,1373,7,3939,284,26231
2025/6/1,20:30,25900,0,12039,4099,429,1250,2058,0,318,0,0,103,0,1321,5,3988,290,25900
2025/6/1,21:00,25139,0,11581,4100,430,1250,2054,0,318,0,0,121,0,1142,4,3875,264,25139
2025/6/1,21:30,24594,0,11780,4100,429,1241,2040,0,318,0,0,130,0,428,1,3861,266,24594
2025/6/1,22:00,24008,0,11589,4102,430,1257,2031,0,318,0,0,140,0,198,0,3668,276,24009
2025/6/1,22:30,23322,0,11002,4098,430,1243,2030,0,319,0,0,136,0,0,0,3821,243,23322
2025/6/1,23:00,22887,0,10669,4164,429,1222,1861,0,318,0,0,148,0,0,0,3884,192,22887
2025/6/1,23:30,22148,0,9642,4252,429,1224,1857,0,319,0,0,150,0,0,0,4108,166,22147
2025/6/2,0:00,21349,0,9163,4249,428,1183,1805,0,316,0,0,170,0,-470,0,4332,173,21349
2025/6/2,0:30,20755,0,8887,4250,428,1182,1805,0,316,0,0,179,0,-975,0,4473,209,20754
2025/6/2,1:00,20188,0,8372,4240,429,1167,1803,0,316,0,0,179,0,-1066,0,4522,227,20189
2025/6/2,1:30,20061,0,8542,4202,427,1180,1804,0,316,0,0,175,0,-1066,0,4249,231,20060
2025/6/2,2:00,20079,0,8288,4200,428,1211,1803,0,316,0,0,172,0,-1037,0,4450,248,20079
2025/6/2,2:30,20290,0,8185,4201,428,1183,1821,0,315,0,0,170,0,-500,0,4239,248,20290
2025/6/2,3:00,20623,0,8309,4242,429,1187,1752,0,317,0,0,137,0,-175,0,4178,247,20623
2025/6/2,3:30,20764,0,8278,4252,429,1211,1745,0,317,0,0,134,0,-90,0,4247,241,20764
2025/6/2,4:00,21029,0,8140,4252,428,1208,1734,0,317,0,0,128,0,152,0,4436,234,21029
2025/6/2,4:30,20854,0,8126,4014,428,1229,1732,0,316,9,0,127,0,152,0,4507,212,20852
2025/6/2,5:00,20809,0,8566,3692,428,1221,1727,0,317,408,0,110,0,152,0,3941,247,20809
2025/6/2,5:30,20709,0,8382,3482,431,1207,1713,0,317,940,0,105,0,152,0,3763,218,20710
2025/6/2,6:00,21271,0,7967,3227,429,1081,1776,0,318,2003,0,79,0,152,0,4008,233,21273
2025/6/2,6:30,22006,0,7667,2731,428,1089,1812,0,319,3421,0,65,0,-128,0,4385,219,22008
2025/6/2,7:00,23108,0,8074,2405,429,1052,1728,0,317,4854,0,52,0,-409,0,4355,251,23108
2025/6/2,7:30,24246,0,8151,2312,431,1071,1705,0,318,6378,0,47,0,-594,0,4183,244,24246
2025/6/2,8:00,25739,0,8408,2296,432,1088,1689,0,311,7901,0,43,0,-681,0,3970,282,25739
2025/6/2,8:30,27193,0,8397,2295,432,1089,1765,0,310,9410,0,43,0,-1173,0,4336,289,27193
2025/6/2,9:00,28816,0,8392,2292,431,1069,1775,0,307,10752,0,43,0,-1209,0,4692,273,28817
2025/6/2,9:30,29551,0,8563,2294,431,1120,1787,0,307,11445,0,45,0,-1214,0,4484,288,29550
2025/6/2,10:00,29864,0,8315,2292,431,1122,1784,0,306,12111,0,45,0,-1202,0,4399,259,29862
2025/6/2,10:30,30552,0,8080,2293,430,1129,1779,0,305,12651,0,43,0,-905,1,4476,271,30553
2025/6/2,11:00,31076,0,8398,2292,432,1138,1771,0,307,12789,0,45,0,-625,0,4269,260,31076
2025/6/2,11:30,30920,0,8474,2294,431,1146,1769,0,308,12550,0,49,0,-888,0,4521,267,30921
2025/6/2,12:00,30193,0,8034,2294,429,1153,1691,0,306,12465,0,48,0,-1195,0,4757,212,30194
2025/6/2,12:30,30782,0,8558,2379,431,1134,1690,0,305,12190,0,48,0,-995,0,4829,213,30782
2025/6/2,13:00,31704,0,9507,2654,429,1142,1687,0,304,10949,0,55,0,-23,1,4802,196,31703
2025/6/2,13:30,31814,0,10686,2953,429,1154,1681,0,304,9507,0,71,0,0,1,4835,194,31815
2025/6/2,14:00,31963,0,11941,3367,431,1147,1679,0,306,7745,0,54,0,108,0,4989,197,31964
2025/6/2,14:30,31342,0,12863,3767,429,1152,1685,0,307,5700,0,67,0,125,0,5049,196,31340
