単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/4/1,0:00,28819,0,16911,5821,428,1448,1205,0,425,0,0,101,0,-1449,0,3798,132,28820
2025/4/1,0:30,27644,0,16427,5821,429,1488,1211,0,424,0,0,104,0,-2376,0,3927,189,27644
2025/4/1,1:00,27068,0,16494,5820,429,1458,1166,0,425,0,0,102,0,-2833,0,3772,235,27068
2025/4/1,1:30,26855,0,16140,5822,428,1481,1166,0,426,0,0,107,0,-2947,0,3988,245,26856
2025/4/1,2:00,26781,0,16066,5820,429,1506,1101,0,425,0,0,106,0,-3070,0,4153,245,26781
2025/4/1,2:30,26725,0,15923,5822,429,1508,1109,0,425,0,0,109,0,-3065,0,4223,243,26726
2025/4/1,3:00,26914,0,15942,5818,427,1540,1159,0,427,0,0,115,0,-3063,0,4306,243,26914
2025/4/1,3:30,26974,0,16305,5820,429,1545,1161,0,427,0,0,117,0,-3302,0,4236,235,26973
2025/4/1,4:00,27199,0,16295,5821,429,1529,1157,0,427,0,0,123,0,-3311,0,4465,265,27200
2025/4/1,4:30,27675,0,16141,5843,429,1503,1158,0,427,0,0,129,0,-2652,0,4458,238,27674
2025/4/1,5:00,28584,0,16336,5922,430,1482,1152,0,427,0,0,134,0,-1711,0,4157,254,28583
2025/4/1,5:30,29740,0,17078,5917,430,1500,1163,0,427,41,0,140,0,-744,0,3490,296,29738
2025/4/1,6:00,31549,0,18294,5919,427,1535,1149,0,428,129,0,154,0,-411,0,3601,324,31549
2025/4/1,6:30,33281,0,20024,5918,425,1498,1139,0,428,284,0,153,0,-409,0,3528,294,33282
2025/4/1,7:00,34999,0,21130,5920,424,1494,1170,0,425,524,0,148,0,-46,0,3443,368,35000
2025/4/1,7:30,36871,0,22232,5919,416,1494,1176,0,424,787,0,144,0,55,0,3875,349,36871
2025/4/1,8:00,39194,0,22596,5918,410,1518,1265,0,419,1032,0,145,0,240,0,5287,364,39194
2025/4/1,8:30,41202,0,23505,5917,410,1528,1258,0,417,1342,0,140,0,823,0,5503,358,41201
2025/4/1,9:00,42894,0,24519,5916,407,1494,1197,0,416,1564,0,139,0,1414,14,5466,348,42894
2025/4/1,9:30,43300,0,24829,5917,408,1452,1166,0,416,1722,0,147,0,1453,9,5415,365,43299
2025/4/1,10:00,43225,0,24520,5847,406,1466,1121,0,408,2027,0,150,0,1474,8,5422,378,43227
2025/4/1,10:30,43439,0,24715,5818,400,1441,1099,0,408,2334,0,154,0,1328,9,5339,395,43440
2025/4/1,11:00,43538,0,24928,5817,384,1446,978,0,404,2323,0,158,0,1457,0,5267,376,43538
2025/4/1,11:30,43217,0,24917,5817,364,1428,966,0,404,2225,0,157,0,1282,0,5272,383,43215
2025/4/1,12:00,42253,0,24187,5818,345,1449,976,0,404,2266,0,159,0,733,0,5587,329,42253
2025/4/1,12:30,41816,0,24037,5841,340,1449,971,0,404,2225,0,162,0,528,0,5533,327,41817
2025/4/1,13:00,42767,0,24842,5916,338,1444,958,0,400,2100,0,164,0,793,0,5494,318,42767
2025/4/1,13:30,42856,0,24816,5916,373,1473,947,0,400,1903,0,173,0,1001,0,5537,317,42856
2025/4/1,14:00,42787,0,24910,5917,441,1453,962,0,401,1687,0,184,0,943,0,5581,308,42787
2025/4/1,14:30,42457,0,25190,5915,441,1434,992,0,401,1426,0,178,0,938,1,5231,311,42458
2025/4/1,15:00,42149,0,24874,5920,441,1479,1058,0,401,1168,0,177,0,695,0,5621,315,42149
2025/4/1,15:30,42345,0,25567,5919,442,1435,1082,0,402,875,0,193,0,962,14,5142,312,42345
2025/4/1,16:00,42592,0,25849,5918,441,1458,1178,0,404,590,0,198,0,1352,0,4833,371,42592
2025/4/1,16:30,42545,0,26149,5939,443,1439,1184,0,404,319,0,197,0,1712,6,4397,356,42545
2025/4/1,17:00,42286,0,26050,6016,443,1463,1173,0,407,109,0,201,0,1742,7,4290,384,42285
2025/4/1,17:30,42419,0,26348,6017,442,1490,1198,0,408,18,0,200,0,1943,10,3974,371,42419
2025/4/1,18:00,42385,0,26185,6015,442,1499,1206,0,411,0,0,203,0,1961,12,4063,388,42385
2025/4/1,18:30,42134,0,25565,6018,441,1593,1212,0,411,0,0,211,0,2004,9,4285,385,42134
2025/4/1,19:00,41525,0,24942,6015,441,1558,1141,0,413,0,0,208,0,1969,9,4474,356,41526
2025/4/1,19:30,40876,0,24844,6016,441,1551,1133,0,414,0,0,211,0,1249,9,4643,364,40875
2025/4/1,20:00,40135,0,24302,6016,442,1516,1128,0,415,0,0,222,0,475,4,5302,314,40136
2025/4/1,20:30,39375,0,23812,6019,441,1528,1124,0,416,0,0,225,0,232,3,5255,320,39375
2025/4/1,21:00,38227,0,22920,5948,442,1487,1127,0,416,0,0,230,0,170,2,5180,305,38227
2025/4/1,21:30,36940,0,22052,5917,443,1439,1125,0,415,0,0,235,0,6,0,4988,321,36941
2025/4/1,22:00,35686,0,21139,5921,391,1412,1098,0,415,0,0,230,0,177,0,4637,267,35687
2025/4/1,22:30,34264,0,19569,5915,338,1450,1070,0,415,0,0,221,0,365,0,4639,281,34263
2025/4/1,23:00,32816,0,17610,5842,337,1439,1055,0,414,0,0,217,0,1062,0,4593,247,32816
2025/4/1,23:30,31223,0,15699,5820,337,1512,1055,0,414,0,0,209,0,1390,0,4594,192,31222
2025/4/2,0:00,29789,0,15528,5716,337,1470,1066,0,408,0,0,286,0,355,0,4468,157,29791
2025/4/2,0:30,28359,0,14530,5555,337,1474,1065,0,407,0,0,290,0,-3,0,4500,204,28359
2025/4/2,1:00,27710,0,14688,5510,338,1465,1082,0,408,0,0,282,0,-665,0,4368,235,27711
2025/4/2,1:30,27204,0,14938,5457,338,1460,1066,0,409,0,0,280,0,-1279,0,4292,244,27205
2025/4/2,2:00,26921,0,15004,5420,338,1493,1088,0,409,0,0,278,0,-1770,0,4419,243,26922
2025/4/2,2:30,26951,0,14860,5342,337,1466,1022,0,408,0,0,276,0,-1463,0,4465,239,26952
2025/4/2,3:00,27046,0,15131,5324,337,1419,1021,0,410,0,0,279,0,-1400,0,4279,245,27045
2025/4/2,3:30,26940,0,14876,5270,337,1447,1034,0,410,0,0,265,0,-1344,0,4408,237,26940
2025/4/2,4:00,27260,0,14606,5213,337,1435,1042,0,410,0,0,264,0,-863,0,4584,231,27259
2025/4/2,4:30,27534,0,14948,5215,336,1371,1046,0,411,0,0,276,0,-860,0,4586,206,27535
2025/4/2,5:00,28392,0,15712,5215,338,1426,1042,0,411,0,0,279,0,-846,0,4559,256,28392
2025/4/2,5:30,29350,0,16569,5213,338,1407,1054,0,410,48,0,285,0,-714,0,4484,257,29351
2025/4/2,6:00,30882,0,17201,5236,338,1427,1079,0,411,105,0,282,0,0,0,4451,352,30882
2025/4/2,6:30,32501,0,18434,5313,337,1457,1078,0,411,206,0,281,0,10,0,4648,325,32500
2025/4/2,7:00,33982,0,19436,5315,337,1468,1061,0,408,498,0,279,0,147,0,4641,392,33982
2025/4/2,7:30,35253,0,20342,5336,337,1445,1069,0,408,955,0,275,0,442,0,4265,378,35252
2025/4/2,8:00,37346,0,21191,5411,337,1422,1156,0,403,1601,0,295,0,619,0,4527,382,37344
2025/4/2,8:30,39150,0,22333,5412,337,1436,1153,0,402,2182,0,288,0,1151,1,4065,389,39149
2025/4/2,9:00,39488,0,22540,5411,338,1390,1114,0,400,2590,0,276,0,966,2,4104,356,39487
2025/4/2,9:30,38846,0,21515,5412,337,1380,1114,0,400,3316,0,268,0,441,2,4288,373,38846
2025/4/2,10:00,38033,0,20168,5409,338,1376,1085,0,400,4542,0,266,0,0,2,4092,355,38033
2025/4/2,10:30,38135,0,19822,5410,340,1378,976,0,401,5695,0,268,0,-117,2,3587,374,38136
2025/4/2,11:00,37807,0,19110,5413,339,1390,967,0,402,6151,0,260,0,-137,2,3550,360,37807
2025/4/2,11:30,37471,0,18062,5412,339,1387,962,0,402,6561,0,255,0,-137,2,3866,359,37470
2025/4/2,12:00,36862,0,17238,5414,340,1395,960,0,400,6499,0,270,0,-136,2,4171,311,36864
2025/4/2,12:30,35785,0,16927,5412,339,1418,958,0,401,5780,0,268,0,-136,2,4110,306,35785
2025/4/2,13:00,35856,0,18191,5412,339,1370,950,0,398,5229,0,268,0,-136,0,3559,277,35857
2025/4/2,13:30,36112,0,18665,5412,339,1387,955,0,397,4967,0,260,0,-135,0,3583,282,36112
2025/4/2,14:00,35556,0,18871,5414,339,1365,986,0,398,4161,0,258,0,-135,0,3622,278,35557
2025/4/2,14:30,35765,0,19828,5411,339,1370,995,0,398,3568,0,265,0,-14,0,3323,281,35764
2025/4/2,15:00,35716,0,20840,5413,356,1374,1078,0,395,2735,0,263,0,0,0,2954,308,35716
2025/4/2,15:30,35860,0,21597,5411,372,1380,1114,0,396,2048,0,266,0,90,0,2881,305,35860
2025/4/2,16:00,36112,0,21708,5412,444,1394,1230,0,398,1428,0,258,0,161,2,3325,352,36112
2025/4/2,16:30,36089,0,21867,5411,444,1413,1248,0,399,823,0,237,0,220,8,3681,337,36088
2025/4/2,17:00,36191,0,22263,5414,445,1470,1248,0,399,356,0,253,0,666,7,3306,365,36192
2025/4/2,17:30,36721,0,22550,5412,445,1410,1256,0,400,69,0,250,0,1140,8,3432,350,36722
2025/4/2,18:00,37145,0,22723,5413,445,1376,1252,0,404,0,0,245,0,1631,9,3268,380,37146
2025/4/2,18:30,37148,0,22452,5411,445,1359,1181,0,403,0,0,241,0,1745,9,3528,374,37148
2025/4/2,19:00,36784,0,22518,5412,445,1391,1204,0,405,0,0,236,0,1461,9,3358,345,36784
2025/4/2,19:30,36258,0,22153,5414,444,1381,1190,0,405,0,0,225,0,858,9,3825,354,36258
2025/4/2,20:00,35683,0,22038,5412,445,1423,1193,0,406,0,0,232,0,251,3,3981,298,35682
2025/4/2,20:30,35184,0,21590,5413,446,1395,1196,0,407,0,0,205,0,183,0,4040,308,35183
2025/4/2,21:00,34304,0,21015,5342,446,1394,1188,0,407,0,0,173,0,40,0,4003,297,34305
2025/4/2,21:30,33322,0,19820,5311,446,1393,1181,0,407,0,0,146,0,0,0,4312,307,33323
2025/4/2,22:00,32525,0,19162,5241,393,1377,1160,0,406,0,0,122,0,0,0,4409,256,32526
2025/4/2,22:30,31299,0,17782,5209,338,1410,1157,0,406,0,0,101,0,0,0,4627,268,31298
2025/4/2,23:00,30168,0,16772,5212,338,1449,1168,0,406,0,0,92,0,0,0,4492,240,30169
2025/4/2,23:30,28884,0,15570,5214,340,1438,1168,0,406,0,0,74,0,-26,0,4518,182,28884
2025/4/3,0:00,27641,0,15221,5213,340,1439,1179,0,403,0,0,63,0,-804,0,4442,146,27642
2025/4/3,0:30,26499,0,14854,5215,339,1433,1180,0,400,0,0,59,0,-1663,0,4483,199,26499
2025/4/3,1:00,25971,0,15287,5213,339,1452,1178,0,402,0,0,52,0,-2442,0,4260,231,25972
2025/4/3,1:30,25652,0,15429,5214,338,1449,1184,0,403,0,0,48,0,-2661,0,4008,240,25652
2025/4/3,2:00,25556,0,15520,5215,338,1432,1191,0,401,0,0,42,0,-2659,0,3834,242,25556
