単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/5/1,0:00,22097,0,10050,4962,98,586,1494,0,455,0,0,83,0,-306,0,4405,271,22098
2024/5/1,0:30,21221,0,9478,4937,98,586,1522,0,456,0,0,72,0,-515,0,4270,317,21221
2024/5/1,1:00,20826,0,9446,4937,98,599,1540,0,455,0,0,76,0,-1023,0,4353,345,20826
2024/5/1,1:30,20517,0,9299,4937,98,608,1573,0,455,0,0,86,0,-1139,0,4246,355,20518
2024/5/1,2:00,20425,0,9425,4957,98,635,1579,0,455,0,0,87,0,-1140,0,3977,353,20426
2024/5/1,2:30,20568,0,9782,5036,98,612,1582,0,456,0,0,89,0,-1147,0,3708,352,20568
2024/5/1,3:00,20772,0,10146,5035,98,651,1604,0,455,0,0,79,0,-1024,0,3374,353,20771
2024/5/1,3:30,20857,0,10172,5036,98,631,1701,0,455,0,0,71,0,-992,0,3336,349,20857
2024/5/1,4:00,20970,0,10272,5035,98,616,1752,0,456,0,0,64,0,-989,0,3279,388,20971
2024/5/1,4:30,21107,0,10609,5034,98,602,1754,0,456,0,0,57,0,-990,0,3120,367,21107
2024/5/1,5:00,21223,0,10417,5034,98,617,1819,0,455,81,0,51,0,-1118,0,3358,412,21224
2024/5/1,5:30,21284,0,9894,5035,98,637,1818,0,454,294,0,57,0,-928,0,3543,382,21284
2024/5/1,6:00,21890,0,9800,5035,98,628,1821,0,457,525,0,53,0,-1028,0,4122,378,21889
2024/5/1,6:30,22828,0,10360,4942,98,630,1823,0,456,722,0,48,0,-747,0,4158,338,22828
2024/5/1,7:00,23829,0,10136,4447,98,617,1844,0,455,844,0,51,0,-304,0,5235,406,23829
2024/5/1,7:30,24717,0,10315,4587,100,620,1873,0,455,1188,0,68,0,-155,0,5291,374,24716
2024/5/1,8:00,26164,0,10391,4908,101,614,1868,0,450,1699,0,67,0,5,0,5652,410,26165
2024/5/1,8:30,27525,0,11277,4889,101,610,1886,0,450,2100,0,70,0,382,0,5338,421,27524
2024/5/1,9:00,28398,0,11244,5022,100,623,1859,0,448,2287,0,74,0,660,0,5678,403,28398
2024/5/1,9:30,28475,0,11465,5060,101,646,1860,0,448,1909,0,77,0,684,0,5806,419,28475
2024/5/1,10:00,28611,0,11343,5061,100,659,1839,0,447,1924,0,87,0,607,0,6145,398,28610
2024/5/1,10:30,28707,0,11626,5061,100,662,1827,0,447,1790,0,101,0,416,0,6268,410,28708
2024/5/1,11:00,28503,0,11652,5061,100,669,1661,0,447,1601,0,114,0,426,0,6387,385,28503
2024/5/1,11:30,28456,0,12115,5060,101,652,1666,0,447,1645,0,122,0,365,0,5896,387,28456
2024/5/1,12:00,27976,0,11801,5061,101,655,1621,0,447,1548,0,134,0,301,0,5956,352,27977
2024/5/1,12:30,27774,0,11369,5060,100,643,1645,0,444,1313,0,141,0,363,0,6343,353,27774
2024/5/1,13:00,28618,0,11946,5062,101,600,1663,0,443,1159,0,137,0,703,0,6459,345,28618
2024/5/1,13:30,28762,0,12028,5060,101,604,1676,0,442,1007,0,141,0,756,0,6600,348,28763
2024/5/1,14:00,28738,0,12019,5059,101,610,1700,0,442,865,0,155,0,886,0,6553,348,28738
2024/5/1,14:30,28522,0,11783,5060,101,614,1707,0,442,743,0,160,0,1054,0,6513,346,28523
2024/5/1,15:00,28458,0,11541,5060,101,628,1710,0,444,667,0,162,0,1659,0,6132,354,28458
2024/5/1,15:30,28637,0,11887,5061,100,614,1724,0,443,511,0,159,0,1914,0,5873,350,28636
2024/5/1,16:00,28883,0,11798,5128,101,615,1835,0,446,356,0,162,0,2174,0,5871,397,28883
2024/5/1,16:30,28960,0,12047,5210,100,622,1897,0,446,236,0,169,0,2437,0,5407,387,28958
2024/5/1,17:00,28945,0,12079,5209,100,595,2049,0,446,129,0,169,0,2575,0,5199,392,28942
2024/5/1,17:30,29018,0,12327,5210,101,609,2127,0,446,56,0,168,0,2783,0,4809,382,29018
2024/5/1,18:00,29228,0,12667,5212,100,596,2146,0,449,10,0,165,0,2932,0,4539,411,29227
2024/5/1,18:30,29153,0,13024,5211,101,581,2153,0,450,0,0,164,0,3201,0,3861,407,29153
2024/5/1,19:00,28704,0,13001,5210,101,583,2139,0,450,0,0,166,0,2981,0,3688,385,28704
2024/5/1,19:30,28178,0,12789,5211,101,579,2132,0,450,0,0,172,0,2193,0,4159,394,28180
2024/5/1,20:00,27601,0,12275,5212,100,613,2098,0,449,0,0,178,0,1693,0,4626,357,27601
2024/5/1,20:30,27040,0,12298,5209,101,636,2073,0,450,0,0,183,0,1215,0,4508,366,27039
2024/5/1,21:00,26167,0,11868,5210,101,665,1999,0,449,0,0,181,0,862,0,4493,339,26167
2024/5/1,21:30,25329,0,11391,5208,102,679,1838,0,450,0,0,177,0,1103,0,4030,351,25329
2024/5/1,22:00,24485,0,11377,5145,98,674,1728,0,449,0,0,180,0,662,0,3842,330,24485
2024/5/1,22:30,23678,0,11299,5143,99,648,1726,0,449,0,0,179,0,344,0,3446,345,23678
2024/5/1,23:00,23159,0,11237,5145,99,621,1640,0,450,0,0,178,0,266,0,3225,300,23161
2024/5/1,23:30,22369,0,10833,5138,99,633,1605,0,450,0,0,183,0,190,0,2958,279,22368
2024/5/2,0:00,21602,0,9600,5044,99,632,1729,0,534,0,0,165,0,-8,0,3542,264,21601
2024/5/2,0:30,20673,0,9265,5046,98,616,1733,0,534,0,0,161,0,-43,0,2947,315,20672
2024/5/2,1:00,20309,0,8830,5045,99,650,1747,0,534,0,0,157,0,-49,0,2950,345,20308
2024/5/2,1:30,20188,0,8782,5046,98,612,1775,0,532,0,0,152,0,-56,0,2892,354,20187
2024/5/2,2:00,20137,0,8975,5048,97,596,1788,0,534,0,0,151,0,-56,0,2651,352,20136
2024/5/2,2:30,20343,0,9466,5047,99,601,1790,0,536,0,0,148,0,-56,0,2361,350,20342
2024/5/2,3:00,20664,0,9188,5046,99,652,1783,0,539,0,0,146,0,70,0,2785,355,20663
2024/5/2,3:30,20830,0,9315,5046,99,665,1788,0,535,0,0,144,0,200,0,2692,347,20831
2024/5/2,4:00,21021,0,9338,5046,99,662,1791,0,536,0,0,142,0,111,0,2923,373,21021
2024/5/2,4:30,21122,0,9302,5045,99,661,1783,0,536,0,0,141,0,106,0,3102,347,21122
2024/5/2,5:00,21331,0,9199,4985,99,676,1784,0,533,86,0,134,0,425,0,3026,385,21332
2024/5/2,5:30,21301,0,9062,4115,99,669,1807,0,533,307,0,133,0,712,0,3509,354,21300
2024/5/2,6:00,21565,0,8742,3545,98,683,1841,0,535,955,0,130,0,771,0,3890,374,21564
2024/5/2,6:30,21668,0,8712,3092,98,675,1868,0,535,2234,0,127,0,-1181,0,5164,343,21667
2024/5/2,7:00,22151,0,8792,2883,98,672,1866,0,534,4226,0,127,0,-2213,0,4752,414,22151
2024/5/2,7:30,22990,0,8492,2828,100,773,1899,0,536,6414,0,121,0,-1869,0,3306,390,22990
2024/5/2,8:00,24114,0,8293,2632,101,787,1899,0,530,8461,0,115,0,-2574,0,3452,418,24114
2024/5/2,8:30,25413,0,8157,2500,100,810,1722,0,531,10538,0,117,0,-3672,0,4178,431,25412
2024/5/2,9:00,26818,0,7946,2498,101,803,1692,0,529,12276,0,112,0,-3754,0,4199,415,26817
2024/5/2,9:30,27770,0,7995,2450,101,734,1682,0,528,13358,0,109,0,-3885,0,4267,430,27769
2024/5/2,10:00,28486,0,7956,2354,100,685,1650,0,527,14022,0,108,0,-3886,0,4567,404,28487
2024/5/2,10:30,28659,0,8470,2339,101,704,1641,0,525,14143,0,109,0,-4102,0,4315,415,28660
2024/5/2,11:00,28847,0,8414,2339,101,688,1630,0,524,14163,0,105,0,-3927,0,4415,394,28846
2024/5/2,11:30,28868,0,8488,2339,100,672,1635,0,526,14061,0,101,0,-3983,0,4535,395,28869
2024/5/2,12:00,27949,0,8496,2338,101,673,1665,0,523,13829,0,98,0,-4574,0,4446,353,27948
2024/5/2,12:30,27352,0,8078,2339,101,658,1693,0,523,13671,0,92,0,-4762,0,4602,358,27353
2024/5/2,13:00,27514,0,8459,2338,101,678,1693,0,522,13413,0,85,0,-4774,0,4645,352,27512
2024/5/2,13:30,27354,0,8300,2340,101,686,1692,0,522,12879,0,78,0,-4236,0,4641,351,27354
2024/5/2,14:00,27151,0,8208,2337,102,680,1699,0,523,11874,0,78,0,-3258,0,4561,348,27152
2024/5/2,14:30,26839,0,8253,2338,101,692,1699,0,524,10485,0,72,0,-2476,0,4797,353,26838
2024/5/2,15:00,26536,0,7811,2339,101,690,1725,0,522,8786,0,67,0,-1395,0,5537,354,26537
2024/5/2,15:30,26470,0,8144,2371,100,684,1761,0,523,6945,0,61,0,-300,0,5831,350,26470
2024/5/2,16:00,26509,0,8034,2576,100,673,2011,0,524,5045,0,58,0,1596,0,5494,399,26510
2024/5/2,16:30,26434,0,7909,2854,101,647,2037,0,526,3243,0,51,0,4278,0,4400,388,26434
2024/5/2,17:00,26586,0,7987,2994,101,624,2059,0,529,1768,0,54,0,5840,0,4218,412,26586
2024/5/2,17:30,26863,0,8202,3018,101,623,2087,0,529,714,0,49,0,6410,0,4730,401,26864
2024/5/2,18:00,27161,0,8610,3050,101,634,2127,0,532,99,0,44,0,6913,0,4634,416,27160
2024/5/2,18:30,27786,0,9569,3115,101,603,2130,0,530,0,0,43,0,6828,0,4450,417,27786
2024/5/2,19:00,27628,0,9463,3252,101,605,2141,0,533,0,0,40,0,6735,0,4376,383,27629
2024/5/2,19:30,27225,0,8898,3432,100,580,2142,0,534,0,0,43,0,6827,0,4278,391,27225
2024/5/2,20:00,26651,0,8422,3627,100,586,2037,0,531,0,0,43,0,6458,0,4496,352,26652
2024/5/2,20:30,26195,0,8435,3813,101,573,2032,0,533,0,0,41,0,5952,0,4355,360,26195
2024/5/2,21:00,25494,0,8376,4106,101,571,2030,0,534,0,0,45,0,5012,0,4393,327,25495
2024/5/2,21:30,24788,0,8637,4073,101,571,1922,0,533,0,0,43,0,4154,0,4412,341,24787
2024/5/2,22:00,24126,0,8742,4006,96,562,1821,0,533,0,0,36,0,2938,0,5071,321,24126
2024/5/2,22:30,23346,0,8978,4007,95,567,1801,0,535,0,0,30,0,2206,0,4789,338,23346
2024/5/2,23:00,22910,0,9406,3974,95,573,1607,0,535,0,0,28,0,1881,0,4521,289,22909
2024/5/2,23:30,22132,0,9469,4065,95,570,1545,0,536,0,0,25,0,1307,0,4252,269,22133
2024/5/3,0:00,21247,0,8876,4005,95,551,1647,0,544,0,0,15,0,869,0,4376,269,21247
2024/5/3,0:30,20404,0,8442,4005,94,565,1660,0,544,0,0,17,0,574,0,4187,316,20404
2024/5/3,1:00,20019,0,8429,4005,95,576,1671,0,545,0,0,23,0,265,0,4113,297,20019
2024/5/3,1:30,19763,0,8456,4065,94,602,1683,0,543,0,0,20,0,41,0,3955,304,19763
2024/5/3,2:00,19786,0,8345,4106,95,597,1701,0,545,0,0,22,0,133,0,3935,309,19788
2024/5/3,2:30,19870,0,8654,4122,95,648,1697,0,547,0,0,26,0,185,0,3587,310,19871
2024/5/3,3:00,20139,0,8735,4243,95,664,1705,0,549,0,0,27,0,114,0,3701,306,20139
2024/5/3,3:30,20354,0,8967,4385,95,629,1707,0,545,0,0,30,0,70,0,3630,297,20355
2024/5/3,4:00,20441,0,8705,4434,95,665,1695,0,546,0,0,33,0,67,0,3825,377,20442
2024/5/3,4:30,20428,0,8792,4388,94,655,1695,0,546,0,0,34,0,69,0,3803,352,20428
2024/5/3,5:00,20028,0,9140,3955,95,626,1729,0,543,132,0,40,0,-17,0,3414,372,20029
2024/5/3,5:30,19696,0,8804,3212,94,596,1724,0,543,929,0,40,0,-114,0,3525,343,19696
2024/5/3,6:00,19316,0,7388,2716,94,606,1766,0,546,2161,0,41,0,-799,0,4430,367,19316
2024/5/3,6:30,19162,0,6688,2521,94,615,1775,0,546,3920,0,37,0,-2049,0,4660,355,19162
2024/5/3,7:00,19400,0,6505,2431,92,642,1715,0,537,6040,0,38,0,-3206,0,4182,423,19399
2024/5/3,7:30,20134,0,6813,2359,90,600,1744,0,531,8118,0,31,0,-4060,0,3500,407,20133
2024/5/3,8:00,21004,0,6614,2197,90,596,1743,0,525,9992,0,44,0,-4664,0,3445,422,21004
2024/5/3,8:30,22076,0,6368,2115,90,584,1724,0,519,11628,0,48,0,-6133,0,4698,435,22076
2024/5/3,9:00,23012,0,6373,1989,90,589,1664,0,515,13063,0,49,0,-6728,0,4991,417,23012
2024/5/3,9:30,23700,0,6535,1930,90,575,1615,0,512,14275,0,46,0,-6822,0,4526,418,23700
2024/5/3,10:00,24148,0,6397,1910,90,598,1573,0,511,15177,0,50,0,-7155,0,4598,398,24147
2024/5/3,10:30,24488,0,6159,1912,90,647,1563,0,508,15791,0,50,0,-6889,0,4254,402,24487
2024/5/3,11:00,24821,0,6076,1914,91,629,1549,0,505,16115,0,46,0,-6884,0,4406,375,24822
2024/5/3,11:30,24966,0,6184,1911,91,616,1542,0,506,16177,0,42,0,-6864,0,4387,375,24967
2024/5/3,12:00,24995,0,6223,1910,90,628,1540,0,506,16017,0,45,0,-6846,0,4544,338,24995
2024/5/3,12:30,24657,0,6265,1907,91,617,1539,0,506,15559,0,47,0,-6839,0,4628,338,24658
2024/5/3,13:00,24506,0,6315,1912,90,624,1552,0,506,14876,0,51,0,-6443,0,4703,320,24506
2024/5/3,13:30,24078,0,6428,1912,91,629,1554,0,507,13864,0,59,0,-5842,0,4555,320,24077
2024/5/3,14:00,23680,0,6743,1935,90,634,1576,0,510,12607,0,63,0,-5338,0,4548,312,23680
2024/5/3,14:30,23516,0,6566,1976,90,621,1587,0,517,11138,0,70,0,-4421,0,5054,318,23516
2024/5/3,15:00,23319,0,7072,2035,89,628,1667,0,513,9445,0,70,0,-3146,0,4622,323,23318
2024/5/3,15:30,23457,0,6719,2131,88,621,1830,0,522,7529,0,77,0,-1612,0,5225,328,23458
2024/5/3,16:00,23554,0,6799,2446,92,612,1851,0,524,5472,0,83,0,-302,0,5601,378,23556
2024/5/3,16:30,23714,0,7158,2586,96,622,1899,0,526,3490,0,91,0,1613,0,5258,376,23715
2024/5/3,17:00,24135,0,7554,2699,96,613,1972,0,529,1873,0,93,0,3341,0,4975,390,24135
2024/5/3,17:30,24546,0,7092,2761,95,632,2003,0,530,766,0,91,0,5289,0,4894,394,24547
2024/5/3,18:00,24931,0,7289,2703,96,607,2067,0,532,114,0,91,0,6347,0,4686,401,24933
2024/5/3,18:30,25686,0,8589,2658,95,594,2085,0,531,0,0,93,0,6495,0,4144,402,25686
2024/5/3,19:00,25619,0,8732,2607,95,577,2068,0,534,0,0,88,0,6330,0,4222,365,25618
2024/5/3,19:30,25405,0,8396,2607,94,572,2072,0,536,0,0,87,0,6214,0,4453,374,25405
2024/5/3,20:00,24940,0,8374,2610,95,585,2032,0,533,0,0,89,0,5465,0,4812,345,24940
2024/5/3,20:30,24592,0,8508,2607,95,580,2019,0,535,0,0,97,0,4806,0,4991,354,24592
2024/5/3,21:00,23926,0,8002,2610,95,552,1938,0,536,0,0,97,0,4783,0,4984,329,23926
2024/5/3,21:30,23294,0,7803,2610,96,570,1901,0,535,0,0,93,0,4323,0,5012,351,23294
